token_context,word_context,seg_context,sent_cotext,label
"['ICCisthevariancepartitioningofsubjectstothetotalvariance,thusICCisarelativeandcontext-specificestimatethatdependsontheheterogeneityofthesample #TAUTHOR_TAG[27][28']","['ICCisthevariancepartitioningofsubjectstothetotalvariance,thusICCisarelativeandcontext-specificestimatethatdependsontheheterogeneityofthesample #TAUTHOR_TAG[27][28].', '']","[',ICCisthevariancepartitioningofsubjectstothetotalvariance,thusICCisarelativeandcontext-specificestimatethatdependsontheheterogeneityofthesample #TAUTHOR_TAG[27][28].', '']","['', 'Secondly,theassumptionofcompoundsymmetry(i.e.,similarvariancesandco-variances)acrossdaysofmeasurementmightnotbefulfilled.', 'Additionally,ICCisthevariancepartitioningofsubjectstothetotalvariance,thusICCisarelativeandcontext-specificestimatethatdependsontheheterogeneityofthesample #TAUTHOR_TAG[27][28].', '']",5
"['ICCisthevariancepartitioningofsubjectstothetotalvariance,thusICCisarelativeandcontext-specificestimatethatdependsontheheterogeneityofthesample[26][27] #TAUTHOR_TAG.', 'Thus,researchtargetingagreementofSEDandPAmeasurementsbymeansofabsolutemeasuresofreliability,whichallowforadirectquantificationofhowmuchoutcomesvaryovertimeindependentofthevariabilityofobservationsshouldbegivenpriority']","['ICCisthevariancepartitioningofsubjectstothetotalvariance,thusICCisarelativeandcontext-specificestimatethatdependsontheheterogeneityofthesample[26][27] #TAUTHOR_TAG.', 'Thus,researchtargetingagreementofSEDandPAmeasurementsbymeansofabsolutemeasuresofreliability,whichallowforadirectquantificationofhowmuchoutcomesvaryovertimeindependentofthevariabilityofobservationsshouldbegivenpriority']","[',ICCisthevariancepartitioningofsubjectstothetotalvariance,thusICCisarelativeandcontext-specificestimatethatdependsontheheterogeneityofthesample[26][27] #TAUTHOR_TAG.', 'Thus,researchtargetingagreementofSEDandPAmeasurementsbymeansofabsolutemeasuresofreliability,whichallowforadirectquantificationofhowmuchoutcomesvaryovertimeindependentofthevariabilityofobservationsshouldbegivenpriority']","['', 'Secondly,theassumptionofcompoundsymmetry(i.e.,similarvariancesandco-variances)acrossdaysofmeasurementmightnotbefulfilled.', 'Additionally,ICCisthevariancepartitioningofsubjectstothetotalvariance,thusICCisarelativeandcontext-specificestimatethatdependsontheheterogeneityofthesample[26][27] #TAUTHOR_TAG.', 'Thus,researchtargetingagreementofSEDandPAmeasurementsbymeansofabsolutemeasuresofreliability,whichallowforadirectquantificationofhowmuchoutcomesvaryovertimeindependentofthevariabilityofobservationsshouldbegivenpriority']",5
"['', 'However,estimatesofhowmanydaysofmonitoringthatshouldbeincludedtoobtainareliableresultvaryconsiderablybetweenstudies[3-7,2, #TAUTHOR_TAG],andmightalsovarybetweenoutcomevariablesofinterest[6, #TAUTHOR_TAG].', '']","['', 'However,estimatesofhowmanydaysofmonitoringthatshouldbeincludedtoobtainareliableresultvaryconsiderablybetweenstudies[3-7,2, #TAUTHOR_TAG],andmightalsovarybetweenoutcomevariablesofinterest[6, #TAUTHOR_TAG].', '']","['', 'However,estimatesofhowmanydaysofmonitoringthatshouldbeincludedtoobtainareliableresultvaryconsiderablybetweenstudies[3-7,2, #TAUTHOR_TAG],andmightalsovarybetweenoutcomevariablesofinterest[6, #TAUTHOR_TAG].', '']","['', 'However,estimatesofhowmanydaysofmonitoringthatshouldbeincludedtoobtainareliableresultvaryconsiderablybetweenstudies[3-7,2, #TAUTHOR_TAG],andmightalsovarybetweenoutcomevariablesofinterest[6, #TAUTHOR_TAG].', 'AccordingtoMatthewsetal[6],inclusionofmoredaysmaybeneededtoarriveatreliableestimates(intraclasscorrelationcoefficient(ICC)!0.80)for""physicalinactivity""(<500cpmfromtheActigraph7164)(!7days),comparedtoPA(!3-4days).', '']",1
"['adults,!3-5daysofmonitoringarenormallyconsideredappropriate,whichisinaccordancewithrecommendationsgiven #TAUTHOR_TAG.', '']","['adults,!3-5daysofmonitoringarenormallyconsideredappropriate,whichisinaccordancewithrecommendationsgiven #TAUTHOR_TAG.', '']","['adults,!3-5daysofmonitoringarenormallyconsideredappropriate,whichisinaccordancewithrecommendationsgiven #TAUTHOR_TAG.', '']","['adults,!3-5daysofmonitoringarenormallyconsideredappropriate,whichisinaccordancewithrecommendationsgiven #TAUTHOR_TAG.', 'However,estimatesofhowmanydaysofmonitoringthatshouldbeincludedtoobtainareliableresultvaryconsiderablybetweenstudies[3-7,2,8],andmightalsovarybetweenoutcomevariablesofinterest[6,8].', '']",1
"['variancepartitioningobtainedfromatwo-waymixedeffectmodelreportingtheratioofweek-weekendvariancetothetotalvariance(week-weekendvariance/(betweensubjectvariance+week-weekendvariance+residualvariance)),includingweartimeasafixedeffect #TAUTHOR_TAG.', '']","['variancepartitioningobtainedfromatwo-waymixedeffectmodelreportingtheratioofweek-weekendvariancetothetotalvariance(week-weekendvariance/(betweensubjectvariance+week-weekendvariance+residualvariance)),includingweartimeasafixedeffect #TAUTHOR_TAG.', '']","['variancepartitioningobtainedfromatwo-waymixedeffectmodelreportingtheratioofweek-weekendvariancetothetotalvariance(week-weekendvariance/(betweensubjectvariance+week-weekendvariance+residualvariance)),includingweartimeasafixedeffect #TAUTHOR_TAG.', 'Aweartimecriterionof!10hours/daywasused']","['', 'Further,weusedvariancepartitioningobtainedfromatwo-waymixedeffectmodelreportingtheratioofweek-weekendvariancetothetotalvariance(week-weekendvariance/(betweensubjectvariance+week-weekendvariance+residualvariance)),includingweartimeasafixedeffect #TAUTHOR_TAG.', 'Aweartimecriterionof!10hours/daywasusedfortheseanalyses']",5
"['presentestimatesofnumberofdaysneededtoachieveareliabilityofICC=0.80foroverallPAandMVPA,fallinbetweenofpreviousestimates.', 'Whileseveralstudieshavefoundthat2-6daysarerequired[5,7,8,6,30],otherstudieshaveshownthat12 #TAUTHOR_TAGand16-23daysareneeded[3].', 'Jeromeetal[']","['presentestimatesofnumberofdaysneededtoachieveareliabilityofICC=0.80foroverallPAandMVPA,fallinbetweenofpreviousestimates.', 'Whileseveralstudieshavefoundthat2-6daysarerequired[5,7,8,6,30],otherstudieshaveshownthat12 #TAUTHOR_TAGand16-23daysareneeded[3].', 'Jeromeetal[3]usedaweartimecriteriaof!6h,whichmighthaveledtotheneedformanydaysofmeasurement,inlinewiththetrendacrosstheweartimecriteriaappliedinthepresentstudy.', '']","['presentestimatesofnumberofdaysneededtoachieveareliabilityofICC=0.80foroverallPAandMVPA,fallinbetweenofpreviousestimates.', 'Whileseveralstudieshavefoundthat2-6daysarerequired[5,7,8,6,30],otherstudieshaveshownthat12 #TAUTHOR_TAGand16-23daysareneeded[3].', 'Jeromeetal[3]usedaweartimecriteriaof!6h,whichmighthaveledtotheneedformanydaysofmeasurement,inlinewiththetrendacrosstheweartimecriteriaappliedinthepresentstudy.', '']","['presentestimatesofnumberofdaysneededtoachieveareliabilityofICC=0.80foroverallPAandMVPA,fallinbetweenofpreviousestimates.', 'Whileseveralstudieshavefoundthat2-6daysarerequired[5,7,8,6,30],otherstudieshaveshownthat12 #TAUTHOR_TAGand16-23daysareneeded[3].', 'Jeromeetal[3]usedaweartimecriteriaof!6h,whichmighthaveledtotheneedformanydaysofmeasurement,inlinewiththetrendacrosstheweartimecriteriaappliedinthepresentstudy.', '']",2
"['],tothebestofourknowledge,reliabilityofSEDobtainedbyaccelerometryhavenotbeeninvestigatedinadults,andshouldbeprioritized #TAUTHOR_TAG.', '']","['tothebestofourknowledge,reliabilityofSEDobtainedbyaccelerometryhavenotbeeninvestigatedinadults,andshouldbeprioritized #TAUTHOR_TAG.', '']","['],tothebestofourknowledge,reliabilityofSEDobtainedbyaccelerometryhavenotbeeninvestigatedinadults,andshouldbeprioritized #TAUTHOR_TAG.', '']","['', 'Thiscutoffdifferssubstantiallyfromthatusedtodefine""inactivity""(<500cpm)appliedbyMatthewsetal[6].', 'Thus,besidesthestudyofreliabilityofSEDinolderadults[8],tothebestofourknowledge,reliabilityofSEDobtainedbyaccelerometryhavenotbeeninvestigatedinadults,andshouldbeprioritized #TAUTHOR_TAG.', 'Furthermore,nostudieshavedeterminedtheintra-individualweek-by-weekagreementofaccelerometeroutcomesusingabsolutemeasuresofreliability(i.e.,standarderrorofthemeasurementandlimitsofagreement).', '']",0
"['', 'InconsistentconclusionsacrossstudiesmightamongstotherreasonsarrivefromunreliablemeasurementsofSED,asmostofthesestudieshaveincluded!3-5daysofmeasurement #TAUTHOR_TAG[13][14][15][16][17],withsomeexceptions(!1day[18];!6-7days[19,20]).', '']","['', 'InconsistentconclusionsacrossstudiesmightamongstotherreasonsarrivefromunreliablemeasurementsofSED,asmostofthesestudieshaveincluded!3-5daysofmeasurement #TAUTHOR_TAG[13][14][15][16][17],withsomeexceptions(!1day[18];!6-7days[19,20]).', '']","['', 'InconsistentconclusionsacrossstudiesmightamongstotherreasonsarrivefromunreliablemeasurementsofSED,asmostofthesestudieshaveincluded!3-5daysofmeasurement #TAUTHOR_TAG[13][14][15][16][17],withsomeexceptions(!1day[18];!6-7days[19,20]).', '']","['', 'InconsistentconclusionsacrossstudiesmightamongstotherreasonsarrivefromunreliablemeasurementsofSED,asmostofthesestudieshaveincluded!3-5daysofmeasurement #TAUTHOR_TAG[13][14][15][16][17],withsomeexceptions(!1day[18];!6-7days[19,20]).', '']",0
"['consistentconclusionsacrossstudiesmightamongstotherreasonsarrivefromunreliablemeasurementsofSED,asmostofthesestudieshaveincluded!3-5daysofmeasurement[12] #TAUTHOR_TAG[14][15][16][17],withsomeexceptions(!1day[18];!6-7days[19,20]).', '']","['', 'InconsistentconclusionsacrossstudiesmightamongstotherreasonsarrivefromunreliablemeasurementsofSED,asmostofthesestudieshaveincluded!3-5daysofmeasurement[12] #TAUTHOR_TAG[14][15][16][17],withsomeexceptions(!1day[18];!6-7days[19,20]).', '']","['consistentconclusionsacrossstudiesmightamongstotherreasonsarrivefromunreliablemeasurementsofSED,asmostofthesestudieshaveincluded!3-5daysofmeasurement[12] #TAUTHOR_TAG[14][15][16][17],withsomeexceptions(!1day[18];!6-7days[19,20]).', '']","['', 'InconsistentconclusionsacrossstudiesmightamongstotherreasonsarrivefromunreliablemeasurementsofSED,asmostofthesestudieshaveincluded!3-5daysofmeasurement[12] #TAUTHOR_TAG[14][15][16][17],withsomeexceptions(!1day[18];!6-7days[19,20]).', '']",0
"['consistentconclusionsacrossstudiesmightamongstotherreasonsarrivefromunreliablemeasurementsofSED,asmostofthesestudieshaveincluded!3-5daysofmeasurement[12][13] #TAUTHOR_TAG[15][16][17],withsomeexceptions(!1day[18];!6-7days[19,20]).', '']","['', 'InconsistentconclusionsacrossstudiesmightamongstotherreasonsarrivefromunreliablemeasurementsofSED,asmostofthesestudieshaveincluded!3-5daysofmeasurement[12][13] #TAUTHOR_TAG[15][16][17],withsomeexceptions(!1day[18];!6-7days[19,20]).', '']","['consistentconclusionsacrossstudiesmightamongstotherreasonsarrivefromunreliablemeasurementsofSED,asmostofthesestudieshaveincluded!3-5daysofmeasurement[12][13] #TAUTHOR_TAG[15][16][17],withsomeexceptions(!1day[18];!6-7days[19,20]).', '']","['', 'InconsistentconclusionsacrossstudiesmightamongstotherreasonsarrivefromunreliablemeasurementsofSED,asmostofthesestudieshaveincluded!3-5daysofmeasurement[12][13] #TAUTHOR_TAG[15][16][17],withsomeexceptions(!1day[18];!6-7days[19,20]).', '']",0
"['ICCisthevariancepartitioningofsubjectstothetotalvariance,thusICCisarelativeandcontext-specificestimatethatdependsontheheterogeneityofthesample #TAUTHOR_TAG[27][28']","['ICCisthevariancepartitioningofsubjectstothetotalvariance,thusICCisarelativeandcontext-specificestimatethatdependsontheheterogeneityofthesample #TAUTHOR_TAG[27][28].', '']","[',ICCisthevariancepartitioningofsubjectstothetotalvariance,thusICCisarelativeandcontext-specificestimatethatdependsontheheterogeneityofthesample #TAUTHOR_TAG[27][28].', '']","['', 'Secondly,theassumptionofcompoundsymmetry(i.e.,similarvariancesandco-variances)acrossdaysofmeasurementmightnotbefulfilled.', 'Additionally,ICCisthevariancepartitioningofsubjectstothetotalvariance,thusICCisarelativeandcontext-specificestimatethatdependsontheheterogeneityofthesample #TAUTHOR_TAG[27][28].', '']",5
"['consistentconclusionsacrossstudiesmightamongstotherreasonsarrivefromunreliablemeasurementsofSED,asmostofthesestudieshaveincluded!3-5daysofmeasurement[12][13][14][15] #TAUTHOR_TAG[17],withsomeexceptions(!1day[18];!6-7days[19,20]).', '']","['', 'InconsistentconclusionsacrossstudiesmightamongstotherreasonsarrivefromunreliablemeasurementsofSED,asmostofthesestudieshaveincluded!3-5daysofmeasurement[12][13][14][15] #TAUTHOR_TAG[17],withsomeexceptions(!1day[18];!6-7days[19,20]).', '']","['consistentconclusionsacrossstudiesmightamongstotherreasonsarrivefromunreliablemeasurementsofSED,asmostofthesestudieshaveincluded!3-5daysofmeasurement[12][13][14][15] #TAUTHOR_TAG[17],withsomeexceptions(!1day[18];!6-7days[19,20]).', '']","['', 'ThepossibleimpairedreliabilityforSEDcomparedtoothervariablesmaybeofcriticalimportance,giventheincreasedinterestinSEDintheprimaryandsecondarypreventionofarangeofchronicdiseasesaswellasprematuredeath[9][10][11].', 'InconsistentconclusionsacrossstudiesmightamongstotherreasonsarrivefromunreliablemeasurementsofSED,asmostofthesestudieshaveincluded!3-5daysofmeasurement[12][13][14][15] #TAUTHOR_TAG[17],withsomeexceptions(!1day[18];!6-7days[19,20]).', 'Moreover,asSEDarelikelytoberelatedtoweartime,correctionforweartimemightimprovereliability.', 'Consistentwiththishypothesis,percentSEDhaspreviouslybeenshowntobesuperiortominutesofSEDasapredictorofmetabolicrisk[18']",0
"['studieshaveincluded!3-5daysofmeasurement[12][13][14][15][16] #TAUTHOR_TAG,withsomeexceptions(!1day[18];!6-7days[19,20]).', '']","['studieshaveincluded!3-5daysofmeasurement[12][13][14][15][16] #TAUTHOR_TAG,withsomeexceptions(!1day[18];!6-7days[19,20]).', '']","['consistentconclusionsacrossstudiesmightamongstotherreasonsarrivefromunreliablemeasurementsofSED,asmostofthesestudieshaveincluded!3-5daysofmeasurement[12][13][14][15][16] #TAUTHOR_TAG,withsomeexceptions(!1day[18];!6-7days[19,20]).', '']","['', 'InconsistentconclusionsacrossstudiesmightamongstotherreasonsarrivefromunreliablemeasurementsofSED,asmostofthesestudieshaveincluded!3-5daysofmeasurement[12][13][14][15][16] #TAUTHOR_TAG,withsomeexceptions(!1day[18];!6-7days[19,20]).', 'Moreover,asSEDarelikelytoberelatedtoweartime,correctionforweartimemightimprovereliability.', 'Consistentwiththishypothesis,percentSEDhaspreviouslybeenshowntobesuperiortominutesofSEDasapredictorofmetabolicrisk[18']",0
"['reasonsarrivefromunreliablemeasurementsofSED,asmostofthesestudieshaveincluded!3-5daysofmeasurement[12][13][14][15][16][17],withsomeexceptions(!1day #TAUTHOR_TAG;!6-7days[19,20]).', '']","['reasonsarrivefromunreliablemeasurementsofSED,asmostofthesestudieshaveincluded!3-5daysofmeasurement[12][13][14][15][16][17],withsomeexceptions(!1day #TAUTHOR_TAG;!6-7days[19,20]).', '']","['studiesmightamongstotherreasonsarrivefromunreliablemeasurementsofSED,asmostofthesestudieshaveincluded!3-5daysofmeasurement[12][13][14][15][16][17],withsomeexceptions(!1day #TAUTHOR_TAG;!6-7days[19,20]).', '']","['', 'InconsistentconclusionsacrossstudiesmightamongstotherreasonsarrivefromunreliablemeasurementsofSED,asmostofthesestudieshaveincluded!3-5daysofmeasurement[12][13][14][15][16][17],withsomeexceptions(!1day #TAUTHOR_TAG;!6-7days[19,20]).', '']",0
"['presentestimatesofnumberofdaysneededtoachieveareliabilityofICC=0.80foroverallPAandMVPA,fallinbetweenofpreviousestimates.', 'Whileseveralstudieshavefoundthat2-6daysarerequired[5,7,8,6,30],otherstudieshaveshownthat12[4]and16-23daysareneeded #TAUTHOR_TAG.', 'Jeromeetal[3]usedaweartimecriteriaof!6h,whichmighthaveledtotheneedformanydaysofmeasurement,inlinewiththetrendacrosstheweartimecriteriaappliedinthepresentstudy.', '']","['presentestimatesofnumberofdaysneededtoachieveareliabilityofICC=0.80foroverallPAandMVPA,fallinbetweenofpreviousestimates.', 'Whileseveralstudieshavefoundthat2-6daysarerequired[5,7,8,6,30],otherstudieshaveshownthat12[4]and16-23daysareneeded #TAUTHOR_TAG.', 'Jeromeetal[3]usedaweartimecriteriaof!6h,whichmighthaveledtotheneedformanydaysofmeasurement,inlinewiththetrendacrosstheweartimecriteriaappliedinthepresentstudy.', '']","['presentestimatesofnumberofdaysneededtoachieveareliabilityofICC=0.80foroverallPAandMVPA,fallinbetweenofpreviousestimates.', 'Whileseveralstudieshavefoundthat2-6daysarerequired[5,7,8,6,30],otherstudieshaveshownthat12[4]and16-23daysareneeded #TAUTHOR_TAG.', 'Jeromeetal[3]usedaweartimecriteriaof!6h,whichmighthaveledtotheneedformanydaysofmeasurement,inlinewiththetrendacrosstheweartimecriteriaappliedinthepresentstudy.', '']","['presentestimatesofnumberofdaysneededtoachieveareliabilityofICC=0.80foroverallPAandMVPA,fallinbetweenofpreviousestimates.', 'Whileseveralstudieshavefoundthat2-6daysarerequired[5,7,8,6,30],otherstudieshaveshownthat12[4]and16-23daysareneeded #TAUTHOR_TAG.', 'Jeromeetal[3]usedaweartimecriteriaof!6h,whichmighthaveledtotheneedformanydaysofmeasurement,inlinewiththetrendacrosstheweartimecriteriaappliedinthepresentstudy.', '']",1
"["",whetherPAismeasuredasapredictor(x-)variableoranoutcome(y-)variable,noisewillhamperresearchers'abilitytomakevalidcausalinferencesinPAepidemiology #TAUTHOR_TAGandpossiblymisinformthesocietyregardingtargetsforpublichealthmanagement""]","['', ""Importantly,whetherPAismeasuredasapredictor(x-)variableoranoutcome(y-)variable,noisewillhamperresearchers'abilitytomakevalidcausalinferencesinPAepidemiology #TAUTHOR_TAGandpossiblymisinformthesocietyregardingtargetsforpublichealthmanagement""]","["",whetherPAismeasuredasapredictor(x-)variableoranoutcome(y-)variable,noisewillhamperresearchers'abilitytomakevalidcausalinferencesinPAepidemiology #TAUTHOR_TAGandpossiblymisinformthesocietyregardingtargetsforpublichealthmanagement""]","['', ""Importantly,whetherPAismeasuredasapredictor(x-)variableoranoutcome(y-)variable,noisewillhamperresearchers'abilitytomakevalidcausalinferencesinPAepidemiology #TAUTHOR_TAGandpossiblymisinformthesocietyregardingtargetsforpublichealthmanagement""]",0
"['adjustmentforweartimereducedthevariabilityforSEDby~37%.ArelativelystrongrelationshipwithweartimewasalsoshownforLPA', ',whereasweaker(althoughstatisticallysignificant)relationshipswerefound', 'forothervariables.Thisclearlyindicatesthatweartimeshouldbeconsideredacrucialvariableindatareductionandanalysisofaccelerometerdata,whichisconsistentwithfindingsofarecentstudy #TAUTHOR_TAG.Herrmannetal[', '33]showedpatternsacross10to14hoursofweartimeinasimulationstudybasedonNHANESdatawhichcoincide', 'withthepresentfindings.']","['mentforweartimereducedthevariabilityforSEDby~37%.ArelativelystrongrelationshipwithweartimewasalsoshownforLPA', ',whereasweaker(althoughstatisticallysignificant)relationshipswerefound', 'forothervariables.Thisclearlyindicatesthatweartimeshouldbeconsideredacrucialvariableindatareductionandanalysisofaccelerometerdata,whichisconsistentwithfindingsofarecentstudy #TAUTHOR_TAG.Herrmannetal[', '33]showedpatternsacross10to14hoursofweartimeinasimulationstudybasedonNHANESdatawhichcoincide', 'withthepresentfindings.']","['adjustmentforweartimereducedthevariabilityforSEDby~37%.ArelativelystrongrelationshipwithweartimewasalsoshownforLPA', ',whereasweaker(althoughstatisticallysignificant)relationshipswerefound', 'forothervariables.Thisclearlyindicatesthatweartimeshouldbeconsideredacrucialvariableindatareductionandanalysisofaccelerometerdata,whichisconsistentwithfindingsofarecentstudy #TAUTHOR_TAG.Herrmannetal[', '33]showedpatternsacross10to14hoursofweartimeinasimulationstudybasedonNHANESdatawhichcoincide', 'withthepresentfindings.']","['', '�_=0.709:i.e.,1minutechangeinweartimewouldtranslateinto~43secchangeinSEDtime),adjustmentforweartimereducedthevariabilityforSEDby~37%.ArelativelystrongrelationshipwithweartimewasalsoshownforLPA', ',whereasweaker(althoughstatisticallysignificant)relationshipswerefound', 'forothervariables.Thisclearlyindicatesthatweartimeshouldbeconsideredacrucialvariableindatareductionandanalysisofaccelerometerdata,whichisconsistentwithfindingsofarecentstudy #TAUTHOR_TAG.Herrmannetal[', '33]showedpatternsacross10to14hoursofweartimeinasimulationstudybasedonNHANESdatawhichcoincide', '']",0
"['!10;!12hours/day).', 'Inallanalyses,consecutiveperiodsof!60minutesofzerocounts(allowingfor2minutesofnon-zerocounts)weredefinedasnon-weartime[2, #TAUTHOR_TAG]andexcludedpriortoscoring']","['(!8;!10;!12hours/day).', 'Inallanalyses,consecutiveperiodsof!60minutesofzerocounts(allowingfor2minutesofnon-zerocounts)weredefinedasnon-weartime[2, #TAUTHOR_TAG]andexcludedpriortoscoring']","['(!8;!10;!12hours/day).', 'Inallanalyses,consecutiveperiodsof!60minutesofzerocounts(allowingfor2minutesofnon-zerocounts)weredefinedasnon-weartime[2, #TAUTHOR_TAG]andexcludedpriortoscoring']","['', 'Inallanalyses,consecutiveperiodsof!60minutesofzerocounts(allowingfor2minutesofnon-zerocounts)weredefinedasnon-weartime[2, #TAUTHOR_TAG]andexcludedpriortoscoring']",5
"[',asmostofthesestudieshaveincluded!3-5daysofmeasurement[12][13][14][15][16][17],withsomeexceptions(!1day[18];!6-7days[19, #TAUTHOR_TAG]).', '']","['fromunreliablemeasurementsofSED,asmostofthesestudieshaveincluded!3-5daysofmeasurement[12][13][14][15][16][17],withsomeexceptions(!1day[18];!6-7days[19, #TAUTHOR_TAG]).', '']","[',asmostofthesestudieshaveincluded!3-5daysofmeasurement[12][13][14][15][16][17],withsomeexceptions(!1day[18];!6-7days[19, #TAUTHOR_TAG]).', '']","['', 'InconsistentconclusionsacrossstudiesmightamongstotherreasonsarrivefromunreliablemeasurementsofSED,asmostofthesestudieshaveincluded!3-5daysofmeasurement[12][13][14][15][16][17],withsomeexceptions(!1day[18];!6-7days[19, #TAUTHOR_TAG]).', '']",0
"[',asmostofthesestudieshaveincluded!3-5daysofmeasurement[12][13][14][15][16][17],withsomeexceptions(!1day[18];!6-7days[ #TAUTHOR_TAG,20]).', '']","['fromunreliablemeasurementsofSED,asmostofthesestudieshaveincluded!3-5daysofmeasurement[12][13][14][15][16][17],withsomeexceptions(!1day[18];!6-7days[ #TAUTHOR_TAG,20]).', '']","[',asmostofthesestudieshaveincluded!3-5daysofmeasurement[12][13][14][15][16][17],withsomeexceptions(!1day[18];!6-7days[ #TAUTHOR_TAG,20]).', '']","['', 'InconsistentconclusionsacrossstudiesmightamongstotherreasonsarrivefromunreliablemeasurementsofSED,asmostofthesestudieshaveincluded!3-5daysofmeasurement[12][13][14][15][16][17],withsomeexceptions(!1day[18];!6-7days[ #TAUTHOR_TAG,20]).', '']",0
"['consistentconclusionsacrossstudiesmightamongstotherreasonsarrivefromunreliablemeasurementsofSED,asmostofthesestudieshaveincluded!3-5daysofmeasurement[12][13][14] #TAUTHOR_TAG[16][17],withsomeexceptions(!1day[18];!6-7days[19,20]).', '']","['', 'InconsistentconclusionsacrossstudiesmightamongstotherreasonsarrivefromunreliablemeasurementsofSED,asmostofthesestudieshaveincluded!3-5daysofmeasurement[12][13][14] #TAUTHOR_TAG[16][17],withsomeexceptions(!1day[18];!6-7days[19,20]).', '']","['consistentconclusionsacrossstudiesmightamongstotherreasonsarrivefromunreliablemeasurementsofSED,asmostofthesestudieshaveincluded!3-5daysofmeasurement[12][13][14] #TAUTHOR_TAG[16][17],withsomeexceptions(!1day[18];!6-7days[19,20]).', '']","['', 'InconsistentconclusionsacrossstudiesmightamongstotherreasonsarrivefromunreliablemeasurementsofSED,asmostofthesestudieshaveincluded!3-5daysofmeasurement[12][13][14] #TAUTHOR_TAG[16][17],withsomeexceptions(!1day[18];!6-7days[19,20]).', 'Moreover,asSEDarelikelytoberelatedtoweartime,correctionforweartimemightimprovereliability.', 'Consistentwiththishypothesis,percentSEDhaspreviouslybeenshowntobesuperiortominutesofSEDasapredictorofmetabolicrisk[18']",0
"['endofthePAspectrum,asopposedtomoderate-tovigorousPA(MVPA),butisnowincreasinglybeingviewedasabehaviordistinctfromPA,definedaswakingbehaviorcharacterizedbyanenergyexpenditure1.5metabolicequivalents(METs) #TAUTHOR_TAG.', 'Althoughsomewhatarbitrary']","['endofthePAspectrum,asopposedtomoderate-tovigorousPA(MVPA),butisnowincreasinglybeingviewedasabehaviordistinctfromPA,definedaswakingbehaviorcharacterizedbyanenergyexpenditure1.5metabolicequivalents(METs) #TAUTHOR_TAG.', 'Althoughsomewhatarbitrary,studiesusingActigraphinstrumentsmainlyoperationalizeSEDasthetimespent<100cpm.', 'Thiscutoffdifferssubstantially']","[')wasconceptualizedasthelowerendofthePAspectrum,asopposedtomoderate-tovigorousPA(MVPA),butisnowincreasinglybeingviewedasabehaviordistinctfromPA,definedaswakingbehaviorcharacterizedbyanenergyexpenditure1.5metabolicequivalents(METs) #TAUTHOR_TAG.', 'Althoughsomewhatarbitrary,studiesusingActigraphinstrumentsmainlyoperationalizeSEDasthetimespent<100cpm.', 'Thiscutoffdifferssubstant']","['ically,sedentarybehavior(SED)wasconceptualizedasthelowerendofthePAspectrum,asopposedtomoderate-tovigorousPA(MVPA),butisnowincreasinglybeingviewedasabehaviordistinctfromPA,definedaswakingbehaviorcharacterizedbyanenergyexpenditure1.5metabolicequivalents(METs) #TAUTHOR_TAG.', 'Althoughsomewhatarbitrary,studiesusingActigraphinstrumentsmainlyoperationalizeSEDasthetimespent<100cpm.', '']",0
"['[5-7,2,8].', 'However,suchstudydesignshavereceivedcritiqueforpossiblyleavingtooptimisticresultsandshouldbeinterpretedwithcaution #TAUTHOR_TAG[24][25].', '']","['[5-7,2,8].', 'However,suchstudydesignshavereceivedcritiqueforpossiblyleavingtooptimisticresultsandshouldbeinterpretedwithcaution #TAUTHOR_TAG[24][25].', '']","['[5-7,2,8].', 'However,suchstudydesignshavereceivedcritiqueforpossiblyleavingtooptimisticresultsandshouldbeinterpretedwithcaution #TAUTHOR_TAG[24][25].', '']","['', 'However,suchstudydesignshavereceivedcritiqueforpossiblyleavingtooptimisticresultsandshouldbeinterpretedwithcaution #TAUTHOR_TAG[24][25].', '']",2
"['8].', 'However,suchstudydesignshavereceivedcritiqueforpossiblyleavingtooptimisticresultsandshouldbeinterpretedwithcaution[23] #TAUTHOR_TAG[25].', '']","['[5-7,2,8].', 'However,suchstudydesignshavereceivedcritiqueforpossiblyleavingtooptimisticresultsandshouldbeinterpretedwithcaution[23] #TAUTHOR_TAG[25].', '']","['8].', 'However,suchstudydesignshavereceivedcritiqueforpossiblyleavingtooptimisticresultsandshouldbeinterpretedwithcaution[23] #TAUTHOR_TAG[25].', '']","['', 'However,suchstudydesignshavereceivedcritiqueforpossiblyleavingtooptimisticresultsandshouldbeinterpretedwithcaution[23] #TAUTHOR_TAG[25].', 'First,theresultsareinprincipleonlygeneralizabletotheincludeddays,asinclusionofadditionaldays,weeksorseasonswilladdvariability.', 'Secondly,theassumptionofcompoundsymmetry(i.e.,similarvariancesandco-variances)acrossdaysofmeasurementmightnotbefulfilled.', '']",4
