token_context,word_context,seg_context,sent_cotext,label
[' #TAUTHOR_TAG ; webber 1987 ) to see'],[' #TAUTHOR_TAG ; webber 1987 ) to see'],['.  #TAUTHOR_TAG ; webber 1987 ) to see'],"['text concerns events happening in time.', 'naturally, we will use a logical notation in which formulas may have temporal and event components.', 'we assume that any formal interpretation of time will agree with the intuitive one.', 'so it is not necessary now to present a formal semantics here.', 'the reader may consult recent papers on this subject ( e. g.  #TAUTHOR_TAG ; webber 1987 ) to see what a formal interpretation of events in time might look like.', 'since sentences can refer to events described by other sentences, we may need also a quotation operator ;  #AUTHOR_TAG describes how first order logic can be augmented with such an operator.', 'extending and revising  #AUTHOR_TAG formalism seems to us a correct method to achieve the correspondence between syntax and semantics expressed in the gram - matical constraint ( that one should prefer a semantic theory that explains otherwise arbitrary generalizations about the syntax and the lexicon - - - ibid. )']",0
"['will be chosen as a best interpretation of s, ( cfxxx  #TAUTHOR_TAG a, 1987b ).', 'zadrozny 1987']","['will be chosen as a best interpretation of s, ( cfxxx  #TAUTHOR_TAG a, 1987b ).', 'zadrozny 1987a  #AUTHOR_TAG b.', 'another theory, consisting of']","['r ) interpretation of the words that appear in the sentence.', 'because it is also consistent, it will be chosen as a best interpretation of s, ( cfxxx  #TAUTHOR_TAG a, 1987b ).', 'zadrozny 1987']","['it is the "" highest "" path, fint is the most plausible ( relative to r ) interpretation of the words that appear in the sentence.', 'because it is also consistent, it will be chosen as a best interpretation of s, ( cfxxx  #TAUTHOR_TAG a, 1987b ).', 'zadrozny 1987a  #AUTHOR_TAG b.', 'another theory, consisting of f ~ = { el, sh2, pl, b2 ~ dl } and s, saying that a space vehicle came into the harbor and caused a disease ~ illness is less plausible according to that ordering.', 'as it turns out, f ~ is never constructed in the process of building an interpretation of a paragraph containing the sentence s, unless assuming fint would lead to a contradiction, for instance within the higher level context of a science fiction story']",0
"[',  #TAUTHOR_TAG, hab']","[',  #TAUTHOR_TAG, haberlandt et al.']","['. g. chafe 1979, halliday and hasan 1976,  #TAUTHOR_TAG, hab']","['there are other discussions of the paragraph as a central element of discourse ( e. g. chafe 1979, halliday and hasan 1976,  #TAUTHOR_TAG, haberlandt et al. 1980 ), all of them share a certain limitation in their formal techniques for analyzing paragraph structure.', 'discourse linguists show little interest in making the structural descriptions precise enough so that a computational grammar of text could adapt them and use them.', 'our interest, however, lies precisely in that area']",1
"['to develop that part of mathematics that is used or has potential applications in natural science, such as mathematical analysis ( cfxxx  #TAUTHOR_TAG.', 'mycielski']","['to develop that part of mathematics that is used or has potential applications in natural science, such as mathematical analysis ( cfxxx  #TAUTHOR_TAG.', 'mycielski 1981 )']","['in computational linguistics.', 'as a logical postulate it is not very radical ; it is possible within a finitary framework to develop that part of mathematics that is used or has potential applications in natural science, such as mathematical analysis ( cfxxx  #TAUTHOR_TAG.', 'mycielski 1981 )']","['logical notions that we are going to consider, such as theory or model, will be finitary.', 'for example, a model would typically contain fewer than a hundred elements of different logical sorts.', 'therefore these notions, and all other constructs we are going to define ( axioms, metarules, definitions etc. ) are computational, although usually we will not provide explicit algorithms for computing them.', 'the issues of control are not so important for us at this point ; we restrict ourselves to describing the logic.', 'this principle of finitism is also assumed by johnson -  #AUTHOR_TAG,  #AUTHOR_TAG,  #AUTHOR_TAG, and implicitly or explicitly by almost all researchers in computational linguistics.', 'as a logical postulate it is not very radical ; it is possible within a finitary framework to develop that part of mathematics that is used or has potential applications in natural science, such as mathematical analysis ( cfxxx  #TAUTHOR_TAG.', 'mycielski 1981 )']",0
"['have shown elsewhere  #TAUTHOR_TAG ; zadrozny 1987a, 1987b ) that natural language programs, such as on - line grammars and dictionaries,']","['have shown elsewhere  #TAUTHOR_TAG ; zadrozny 1987a, 1987b ) that natural language programs, such as on - line grammars and dictionaries,']","['have shown elsewhere  #TAUTHOR_TAG ; zadrozny 1987a, 1987b ) that natural language programs, such as on - line grammars and dictionaries,']","['have shown elsewhere  #TAUTHOR_TAG ; zadrozny 1987a, 1987b ) that natural language programs, such as on - line grammars and dictionaries, can be used as referential levels for commonsense reasoning - - for example, to disambiguate pp attachment.', 'this means that information contained in grammars and dictionaries can be used to constrain possible interpretations of the logical predicates of an object - level theory']",2
['arguments has been recognized before :  #TAUTHOR_TAG'],['arguments has been recognized before :  #TAUTHOR_TAG'],['arguments has been recognized before :  #TAUTHOR_TAG call'],"['necessity of this kind of merging of arguments has been recognized before :  #TAUTHOR_TAG call it abductive unification / matching,  #AUTHOR_TAG, 1979 ) refers to such operations using the terms knitting or petty conversational implicature']",0
"[' #TAUTHOR_TAG is more sophisticated, and may be']","[' #TAUTHOR_TAG is more sophisticated, and may be']","[' #TAUTHOR_TAG is more sophisticated, and may be considered another possibility.', ' #AUTHOR_TAG formalism is richer']","['', ""but, obviously, there are other possibilities - - for instance, the discourse representation structures ( drs's ) of  #AUTHOR_TAG, which have been used to translate a subset of english into logical formulas, to model text ( identified with a list of sentences ), to analyze a fragment of english, and to deal with anaphora."", 'the logical notation of  #TAUTHOR_TAG is more sophisticated, and may be considered another possibility.', ' #AUTHOR_TAG formalism is richer and resembles more closely an english grammar.', ' #AUTHOR_TAG writes "" it would be perverse not to take as a working assumption that language is a relatively efficient and accurate encoding of the information it conveys. ""', 'therefore a formalism of the kind he advocates would probably be most suitable for an implementation of our semantics.', 'it will also be a model for our simplified logical notation ( cf.', 'section 5 ).', 'we can envision a system that uses data structures produced by a computational grammar to obtain the logical form of sentences']",1
"['johnson -  #AUTHOR_TAG,  #TAUTHOR_TAG,  #AUTHOR_TAG, and implicitly or explicitly']","['johnson -  #AUTHOR_TAG,  #TAUTHOR_TAG,  #AUTHOR_TAG, and implicitly or explicitly']","['johnson -  #AUTHOR_TAG,  #TAUTHOR_TAG,  #AUTHOR_TAG, and implicitly or explicitly']","['logical notions that we are going to consider, such as theory or model, will be finitary.', 'for example, a model would typically contain fewer than a hundred elements of different logical sorts.', 'therefore these notions, and all other constructs we are going to define ( axioms, metarules, definitions etc. ) are computational, although usually we will not provide explicit algorithms for computing them.', 'the issues of control are not so important for us at this point ; we restrict ourselves to describing the logic.', 'this principle of finitism is also assumed by johnson -  #AUTHOR_TAG,  #TAUTHOR_TAG,  #AUTHOR_TAG, and implicitly or explicitly by almost all researchers in computational linguistics.', 'as a logical postulate it is not very radical ; it is possible within a finitary framework to develop that part of mathematics that is used or has potential applications in natural science, such as mathematical analysis ( cf.', 'mycielski 1981 )']",1
['consequent and presupposition  #TAUTHOR_TAG : 112 ) have collected convincing evidence of'],['consequent and presupposition  #TAUTHOR_TAG : 112 ) have collected convincing evidence of'],['consequent and presupposition  #TAUTHOR_TAG : 112 ) have collected convincing evidence of the existence'],"['textualist approach to paragraph analysis is exemplified by e. j. crothers.', 'his work is taxonomic, in that he performs detailed descriptive analyses of paragraphs.', 'he lists, classifies, and discusses various types of inference, by which he means, generally, ` ` the linguistic - logical notions of consequent and presupposition  #TAUTHOR_TAG : 112 ) have collected convincing evidence of the existence of language chunks - - real structures, not just orthographic conventions - - that are smaller than a discourse, larger than a sentence, generally composed of sentences, and recursive in nature ( like sentences ).', '']",0
"['in logical theories.', 'however, it is possible to think about constraining linguistic or logical predicates by simulating physical experiences ( cfxxx  #TAUTHOR_TAG.', 'woods 1987 )']","['in logical theories.', 'however, it is possible to think about constraining linguistic or logical predicates by simulating physical experiences ( cfxxx  #TAUTHOR_TAG.', 'woods 1987 )']","['in logical theories.', 'however, it is possible to think about constraining linguistic or logical predicates by simulating physical experiences ( cfxxx  #TAUTHOR_TAG.', 'woods 1987 )']","['the word "" up "" is given its meaning relative to our experience with gravity, it is not free to "" slip "" into its opposite.', '"" up "" means up and not down....', 'we have a model that men and women couple to produce offspring who are similar to their parents, and this model is grounded in genetics, and the semantics of kinship metaphor is grounded in this model.', 'mothers have a different role than fathers in this model, and thus there is a reason why "" death is the father of beauty "" fails poetically while "" death is the mother of beauty "" succeeds....', 'it is precisely this "" grounding "" of logical predicates in other conceptual structures that we would like to capture.', 'we investigate here only the "" grounding "" in logical theories.', 'however, it is possible to think about constraining linguistic or logical predicates by simulating physical experiences ( cfxxx  #TAUTHOR_TAG.', 'woods 1987 )']",0
"['english grammar.', ' #TAUTHOR_TAG, p. 14 ) writes ` ` it would be pervers']","['english grammar.', ' #TAUTHOR_TAG, p. 14 ) writes ` ` it would be perverse']","['resembles more closely an english grammar.', ' #TAUTHOR_TAG, p. 14 ) writes ` ` it would be pervers']","['assume here that a translation of the surface forms of sentences into a logical formalism is possible.', 'its details are not important for our aim of giving a semantic interpretation of paragraphs ; the main theses of our theory do not depend on a logical notation.', 'so we will use a very simple formalism, like the one above, resembling the standard first order language.', ""but, obviously, there are other possibilities - - for instance, the discourse representation structures ( drs's ) of  #AUTHOR_TAG, which have been used to translate a subset of english into logical formulas, to model text ( identified with a list of sentences ), to analyze a fragment of english, and to deal with anaphora."", 'the logical notation of  #AUTHOR_TAG is more sophisticated, and may be considered another possibility.', ' #AUTHOR_TAG formalism is richer and resembles more closely an english grammar.', "" #TAUTHOR_TAG, p. 14 ) writes ` ` it would be perverse not to take as a working assumption that language is a relatively efficient and accurate encoding of the information it conveys.''"", 'therefore a formalism of the kind he advocates would probably be most suitable for an implementation of our semantics.', 'it will also be a model for our simplified logical notation ( cf.', 'section 5 ).', 'we can envision a system that uses data structures produced by a computational grammar to obtain the logical form of sentences']",1
"['research work can be found in  #TAUTHOR_TAG.', 'these authors take the position that a paragraph is a psychologically real']","['research work can be found in  #TAUTHOR_TAG.', 'these authors take the position that a paragraph is a psychologically real']","['research work can be found in  #TAUTHOR_TAG.', 'these authors take the position that a paragraph is a psychologically real unit of discourse, and, in fact, a formal grammatical unit.', 'bond and hayes found three major formal devices that']","['example of psycholinguistically oriented research work can be found in  #TAUTHOR_TAG.', 'these authors take the position that a paragraph is a psychologically real unit of discourse, and, in fact, a formal grammatical unit.', 'bond and hayes found three major formal devices that are used, by readers, to identify a paragraph : ( 1 ) the repetition of content words ( nouns, verbs, adjectives, adverbs ) ; ( 2 ) pronoun reference ; and ( 3 ) paragraph length, as determined by spatial and / or sentence - count information.', 'other psycholinguistic studies that confirm the validity of paragraph units can be found in  #AUTHOR_TAG and  #AUTHOR_TAG']",0
"['have been interested in the paragraph as a unit.', ' #TAUTHOR_TAG, p']","['have been interested in the paragraph as a unit.', ' #TAUTHOR_TAG, p. 112 ), for example, bemoans the fact that his']","['have been interested in the paragraph as a unit.', ' #TAUTHOR_TAG, p']","['demonstrates that information needed to identify and resolve anaphoric references can be found, to an interesting extent, in standard dictionaries and thesauri.', '( other reference works could be treated as additional sources of world knowledge. )', 'this type of consultation uses existing natural language texts as a referential level for processing purposes.', 'it is the lack of exactly this notion of referential level that has stood in the way of other linguists who have been interested in the paragraph as a unit.', "" #TAUTHOR_TAG, p. 112 ), for example, bemoans the fact that his ` ` theory lacks a world knowledge component, a mental ` encyclopedia,'which could be invoked to generate inferences...''."", 'with respect to that independent source of knowledge, our main contributions are two.', 'first, we identify its possible structure ( a collection of partially ordered theories ) and make formal the choice of a most plausible interpretation.', 'in other words, we recognize it as a separate logical level - - the referential level.', 'second, we suggest that natural language reference works, like dictionaries and thesauri, can quite often fill the role of the referential level']",0
"['##ture ""  #TAUTHOR_TAG, or the']","['by using only "" petty conversational implicature ""  #TAUTHOR_TAG, or the']","['by using only "" petty conversational implicature ""  #TAUTHOR_TAG, or']","['. 1. 1 was the use of a gricean maxim necessary?', 'can one deal effectivelywith the problem of reference without axiomatized gricean maxims, for instance by using only "" petty conversational implicature ""  #TAUTHOR_TAG, or the metarules of section 5. 2?', 'it seems to us that the answer is no']",0
"['of paragraphs.', 'this semantics was constructed  #TAUTHOR_TAG a, 1987b ) as a formal']","['of paragraphs.', 'this semantics was constructed  #TAUTHOR_TAG a, 1987b ) as a formal']","['the analysis of paragraphs.', 'this semantics was constructed  #TAUTHOR_TAG a, 1987b ) as a formal framework for default and commonsense reasoning.', 'it should not']","['adopt the three - level semantics as a formal tool for the analysis of paragraphs.', 'this semantics was constructed  #TAUTHOR_TAG a, 1987b ) as a formal framework for default and commonsense reasoning.', 'it should not come as a surprise that we can now use this apparatus for text / discourse analysis ; after all, many natural language inferences are based on defaults, and quite often they can be reduced to choosing most plausible interpretations of predicates.', 'for instance, relating "" they "" to "" apples "" in the sentence ( cf.', 'haugeland 1985 p. 195 ; zadrozny 1987a )']",5
"[' #TAUTHOR_TAG.', 'but, obviously, trying to establish precise connections']","[' #TAUTHOR_TAG.', 'but, obviously, trying to establish precise connections']","[' #TAUTHOR_TAG.', 'but, obviously, trying to establish precise connections']",[' #TAUTHOR_TAG'],1
"[',  #TAUTHOR_TAG,']","[',  #TAUTHOR_TAG,']","['. g. chafe 1979, halliday and hasan 1976, longacre 1979,  #TAUTHOR_TAG,']","['there are other discussions of the paragraph as a central element of discourse ( e. g. chafe 1979, halliday and hasan 1976, longacre 1979,  #TAUTHOR_TAG, all of them share a certain limitation in their formal techniques for analyzing paragraph structure.', 'discourse linguists show little interest in making the structural descriptions precise enough so that a computational grammar of text could adapt them and use them.', 'our interest, however, lies precisely in that area']",1
"['##7, 1978 ;  #TAUTHOR_TAG or quantifier scoping ( webber']","['role of focus ( grosz 1977, 1978 ;  #TAUTHOR_TAG or quantifier scoping ( webber']","['the role of focus ( grosz 1977, 1978 ;  #TAUTHOR_TAG or quantifier scoping ( webber 1983 ) must play a role, too.', 'determining the relative importance of those factors, the above metarules, and syntactic clues, appears to be an interesting topic in itself']","['have no doubts that various other metarules will be necessary ; clearly, our two metarules cannot constitute the whole theory of anaphora resolution.', 'they are intended as an illustration of the power of abduction, which in this framework helps determine the universe of the model ( that is the set of entities that appear in it ).', 'other factors, such as the role of focus ( grosz 1977, 1978 ;  #TAUTHOR_TAG or quantifier scoping ( webber 1983 ) must play a role, too.', 'determining the relative importance of those factors, the above metarules, and syntactic clues, appears to be an interesting topic in itself']",0
"['referential structures we are going to use are collections of logical theories, but the concept of reference is more general.', 'some of the intuitions we associate with this notion have been very well expressed by  #TAUTHOR_TAG, pp. 7 - 8 ) :... semantics is constrained by our models of ourselves and our worlds.', 'we have models of up and down that are based by the way our bodies actually function']","['referential structures we are going to use are collections of logical theories, but the concept of reference is more general.', 'some of the intuitions we associate with this notion have been very well expressed by  #TAUTHOR_TAG, pp. 7 - 8 ) :... semantics is constrained by our models of ourselves and our worlds.', 'we have models of up and down that are based by the way our bodies actually function']","['referential structures we are going to use are collections of logical theories, but the concept of reference is more general.', 'some of the intuitions we associate with this notion have been very well expressed by  #TAUTHOR_TAG, pp. 7 - 8 ) :... semantics is constrained by our models of ourselves and our worlds.', 'we have models of up and down that are based by the way our bodies actually function']","['referential structures we are going to use are collections of logical theories, but the concept of reference is more general.', 'some of the intuitions we associate with this notion have been very well expressed by  #TAUTHOR_TAG, pp. 7 - 8 ) :... semantics is constrained by our models of ourselves and our worlds.', 'we have models of up and down that are based by the way our bodies actually function']",0
"['idea of using preferences among theories is new, hence it was described in more detail.', ""` ` coherence,'' as outlined above, can be understood as a declarative ( or static ) version of marker passing ( hirst 1987 ;  #TAUTHOR_TAG, with one difference : the activation spreads to theories that share a predicate, not through the""]","['idea of using preferences among theories is new, hence it was described in more detail.', ""` ` coherence,'' as outlined above, can be understood as a declarative ( or static ) version of marker passing ( hirst 1987 ;  #TAUTHOR_TAG, with one difference : the activation spreads to theories that share a predicate, not through the""]","['idea of using preferences among theories is new, hence it was described in more detail.', ""` ` coherence,'' as outlined above, can be understood as a declarative ( or static ) version of marker passing ( hirst 1987 ;  #TAUTHOR_TAG, with one difference : the activation spreads to theories that share a predicate, not through""]","['idea of using preferences among theories is new, hence it was described in more detail.', ""` ` coherence,'' as outlined above, can be understood as a declarative ( or static ) version of marker passing ( hirst 1987 ;  #TAUTHOR_TAG, with one difference : the activation spreads to theories that share a predicate, not through the is - a hierarchy, and is limited to elementary facts about predicates appearing in the text""]",1
"['to weaker, nonstandard logics, ( cfxxx  #TAUTHOR_TAG ; frisch']","['to weaker, nonstandard logics, ( cfxxx  #TAUTHOR_TAG ; frisch']","['to weaker, nonstandard logics, ( cfxxx  #TAUTHOR_TAG ; frisch 1987 ; patel - schneider 1985 ).', 'levesque 1984 ; frisch 1987 ; patel - schneider 1985 ).', ""but we won't pursue this topic further here""]","['in this paper we take modus ponens as the main rule of inference, in general one can consider deductive closures with respect to weaker, nonstandard logics, ( cfxxx  #TAUTHOR_TAG ; frisch 1987 ; patel - schneider 1985 ).', 'levesque 1984 ; frisch 1987 ; patel - schneider 1985 ).', ""but we won't pursue this topic further here""]",1
"['of focus  #TAUTHOR_TAG, 1978 ; sidner']","['of focus  #TAUTHOR_TAG, 1978 ; sidner']","['of focus  #TAUTHOR_TAG, 1978 ; sidner 1983 ) or quantifier scoping ( webber 1983 ) must play a role, too.', 'determining the relative importance of those factors, the above metarules, and syntactic clues, appears to be an interesting topic in itself']","['have no doubts that various other metarules will be necessary ; clearly, our two metarules cannot constitute the whole theory of anaphora resolution.', 'they are intended as an illustration of the power of abduction, which in this framework helps determine the universe of the model ( that is the set of entities that appear in it ).', 'other factors, such as the role of focus  #TAUTHOR_TAG, 1978 ; sidner 1983 ) or quantifier scoping ( webber 1983 ) must play a role, too.', 'determining the relative importance of those factors, the above metarules, and syntactic clues, appears to be an interesting topic in itself']",0
"['of reference in english prose  #TAUTHOR_TAG, p. 329 )']","['of reference in english prose  #TAUTHOR_TAG, p. 329 )']","['is always the more typical direction of reference in english prose  #TAUTHOR_TAG, p. 329 )']","[': in our translation from english to logic we are assuming that "" it "" is anaphoric ( with the pronoun following the element that it refers to ), not cataphoric ( the other way around ).', 'this means that the "" it "" that brought the disease in p1 will not be considered to refer to the infection "" i "" or the death "" d "" in p3.', 'this strategy is certainly the right one to start out with, since anaphora is always the more typical direction of reference in english prose  #TAUTHOR_TAG, p. 329 )']",4
"['. g.', ' #TAUTHOR_TAG ; the number of unlikely parses is severely reduced']","['is taken in computational syntactic grammars ( e. g.', ' #TAUTHOR_TAG ; the number of unlikely parses is severely reduced']","['. g.', ' #TAUTHOR_TAG ; the number of unlikely parses is severely reduced']","['can also hope for some fine - tuning of the notion of topic, which would prevent many offensive examples.', 'this approach is taken in computational syntactic grammars ( e. g.', ' #TAUTHOR_TAG ; the number of unlikely parses is severely reduced whenever possible, but no attempt is made to define only the so - called grammatical strings of a language']",0
"['idea of using preferences among theories is new, hence it was described in more detail.', ""` ` coherence,'' as outlined above, can be understood as a declarative ( or static ) version of marker passing  #TAUTHOR_TAG ; charniak 1983 ), with one difference : the activation spreads to theories that share a predicate, not through the""]","['idea of using preferences among theories is new, hence it was described in more detail.', ""` ` coherence,'' as outlined above, can be understood as a declarative ( or static ) version of marker passing  #TAUTHOR_TAG ; charniak 1983 ), with one difference : the activation spreads to theories that share a predicate, not through the is - a hierarchy, and is limited to elementary facts about predicates appearing in the text""]","['idea of using preferences among theories is new, hence it was described in more detail.', ""` ` coherence,'' as outlined above, can be understood as a declarative ( or static ) version of marker passing  #TAUTHOR_TAG ; charniak 1983 ), with one difference : the activation spreads to theories that share a predicate, not through the is - a hierarchy, and is limited to elementary facts about predicates appearing in the text""]","['idea of using preferences among theories is new, hence it was described in more detail.', ""` ` coherence,'' as outlined above, can be understood as a declarative ( or static ) version of marker passing  #TAUTHOR_TAG ; charniak 1983 ), with one difference : the activation spreads to theories that share a predicate, not through the is - a hierarchy, and is limited to elementary facts about predicates appearing in the text""]",1
"['.', 'we shall see this in the next example : two sentences, regarded as a fragment of paragraph, are a variation on a theme by  #TAUTHOR_TAG']","['writer did not say too much. ""', 'rather, we stress the possibility that one can axiomatize and productively use such a rule.', 'we shall see this in the next example : two sentences, regarded as a fragment of paragraph, are a variation on a theme by  #TAUTHOR_TAG']","['do not claim that gla is the best or unique way of expressing the rule "" assume that the writer did not say too much. ""', 'rather, we stress the possibility that one can axiomatize and productively use such a rule.', 'we shall see this in the next example : two sentences, regarded as a fragment of paragraph, are a variation on a theme by  #TAUTHOR_TAG']","['do not claim that gla is the best or unique way of expressing the rule "" assume that the writer did not say too much. ""', 'rather, we stress the possibility that one can axiomatize and productively use such a rule.', 'we shall see this in the next example : two sentences, regarded as a fragment of paragraph, are a variation on a theme by  #TAUTHOR_TAG']",2
['by  #TAUTHOR_TAG ; cfxxx also quirk'],['by  #TAUTHOR_TAG ; cfxxx also quirk'],['by  #TAUTHOR_TAG ; cfxxx also quirk'],"['##s are function words - - like conjunctions and some adverbs - - that are responsible simultaneously for maintaining cohesiveness within the text and for signaling the nature of the relationships that hold between and among various text units.', '"" and, "" "" or, "" and "" but "" are the three main coordinating connectives in english.', 'however, "" but "" does not behave quite like the other two - - semantically, "" but "" signals a contradiction, and in this role it seems to have three subfunctions :..', 'opposition ( called "" adversative "" or "" contrary - to - expectation "" by  #TAUTHOR_TAG ; cfxxx also quirk et al. 1972, p. 672 )']",0
"['.', ' #TAUTHOR_TAG, hall']","['', ' #TAUTHOR_TAG, halliday and hasan']","['.', ' #TAUTHOR_TAG, hall']","['there are other discussions of the paragraph as a central element of discourse ( e. g.', ' #TAUTHOR_TAG, halliday and hasan 1976, longacre 1979, haberlandt et al. 1980 ), all of them share a certain limitation in their formal techniques for analyzing paragraph structure.', 'discourse linguists show little interest in making the structural descriptions precise enough so that a computational grammar of text could adapt them and use them.', 'our interest, however, lies precisely in that area']",1
"['johnson -  #AUTHOR_TAG,  #AUTHOR_TAG,  #TAUTHOR_TAG, and implicitly or explicitly']","['johnson -  #AUTHOR_TAG,  #AUTHOR_TAG,  #TAUTHOR_TAG, and implicitly or explicitly']","['johnson -  #AUTHOR_TAG,  #AUTHOR_TAG,  #TAUTHOR_TAG, and implicitly or explicitly']","['logical notions that we are going to consider, such as theory or model, will be finitary.', 'for example, a model would typically contain fewer than a hundred elements of different logical sorts.', 'therefore these notions, and all other constructs we are going to define ( axioms, metarules, definitions etc. ) are computational, although usually we will not provide explicit algorithms for computing them.', 'the issues of control are not so important for us at this point ; we restrict ourselves to describing the logic.', 'this principle of finitism is also assumed by johnson -  #AUTHOR_TAG,  #AUTHOR_TAG,  #TAUTHOR_TAG, and implicitly or explicitly by almost all researchers in computational linguistics.', 'as a logical postulate it is not very radical ; it is possible within a finitary framework to develop that part of mathematics that is used or has potential applications in natural science, such as mathematical analysis ( cf.', 'mycielski 1981 )']",1
['of paragraph units can be found in  #TAUTHOR_TAG and  #AUTHOR_TAG'],['of paragraph units can be found in  #TAUTHOR_TAG and  #AUTHOR_TAG'],"['by spatial and / or sentence - count information.', 'other psycholing - uistic studies that confirm the validity of paragraph units can be found in  #TAUTHOR_TAG and  #AUTHOR_TAG']","['example of psycholinguistically oriented research work can be found in  #AUTHOR_TAG.', 'these authors take the position that a paragraph is a psychologically real unit of discourse, and, in fact, a formal grammatical unit.', 'bond and hayes found three major formal devices that are used, by readers, to identify a paragraph : ( 1 ) the repetition of content words ( nouns, verbs, adjectives, adverbs ) ; ( 2 ) pronoun reference ; and ( 3 ) paragraph length, as determined by spatial and / or sentence - count information.', 'other psycholing - uistic studies that confirm the validity of paragraph units can be found in  #TAUTHOR_TAG and  #AUTHOR_TAG']",0
"['have shown elsewhere ( jensen and binot 1988 ;  #TAUTHOR_TAG a, 1987b ) that natural language programs, such as on - line grammars and dictionaries,']","['have shown elsewhere ( jensen and binot 1988 ;  #TAUTHOR_TAG a, 1987b ) that natural language programs, such as on - line grammars and dictionaries,']","['have shown elsewhere ( jensen and binot 1988 ;  #TAUTHOR_TAG a, 1987b ) that natural language programs, such as on - line grammars and dictionaries, can be used as referential levels']","['have shown elsewhere ( jensen and binot 1988 ;  #TAUTHOR_TAG a, 1987b ) that natural language programs, such as on - line grammars and dictionaries, can be used as referential levels for commonsense reasoning - - for example, to disambiguate pp attachment.', 'this means that information contained in grammars and dictionaries can be used to constrain possible interpretations of the logical predicates of an object - level theory']",2
"['that the iteration of the pt operation to form a closure is needed ( cfxxx  #TAUTHOR_TAG b ).', 'zadrozny 1987b )']","['that the iteration of the pt operation to form a closure is needed ( cfxxx  #TAUTHOR_TAG b ).', 'zadrozny 1987b )']","['important information about a formula.', 'this immediate information may be insufficient to decide the truth of certain predicates.', 'it would seem therefore that the iteration of the pt operation to form a closure is needed ( cfxxx  #TAUTHOR_TAG b ).', 'zadrozny 1987b )']","['an interpretation of a paragraph does not mean finding all of its possible meanings ; the implausible ones should not be computed at all.', 'this viewpoint has been reflected in the definition of a partial theory as a most plausible interpretation of a sequence of predicates.', 'now we want to restrict the notion of a partial theory by introducing the formal notions of topic and coherence.', 'we can then later ( section 5. 2 ) define p - models - - a category of models corresponding to paragraphs - - as models of coherent theories that satisfy all metalevel conditions.', 'the partial theories pick up from the referential level the most obvious or the most important information about a formula.', 'this immediate information may be insufficient to decide the truth of certain predicates.', 'it would seem therefore that the iteration of the pt operation to form a closure is needed ( cfxxx  #TAUTHOR_TAG b ).', 'zadrozny 1987b )']",1
"['.', 'later,  #TAUTHOR_TAG, 1982 ) proposed a']","['isolated features offer only part of the background knowledge necessary for reference disambiguation.', 'later,  #TAUTHOR_TAG, 1982 ) proposed a']","['isolated features offer only part of the background knowledge necessary for reference disambiguation.', 'later,  #TAUTHOR_TAG, 1982 ) proposed']","['selectional restrictions ( semantic feature information, hobbs 1977 ) does not solve the problem, because isolated features offer only part of the background knowledge necessary for reference disambiguation.', ""later,  #TAUTHOR_TAG, 1982 ) proposed a knowledge base in which information about language and the world would be encoded, and he emphasized the need for using ` ` salience'' in choosing facts from this knowledge base""]",0
"['matching,  #TAUTHOR_TAG, 1979 ) refers to such operations using the terms knitting or petty conversational impl']","['unification / matching,  #TAUTHOR_TAG, 1979 ) refers to such operations using the terms knitting or petty conversational implicature']","[',  #TAUTHOR_TAG, 1979 ) refers to such operations using the terms knitting or petty conversational implicature']","['necessity of this kind of merging of arguments has been recognized before : charniak and mc  #AUTHOR_TAG call it abductive unification / matching,  #TAUTHOR_TAG, 1979 ) refers to such operations using the terms knitting or petty conversational implicature']",0
['quotation operator ;  #TAUTHOR_TAG describes how first order logic'],['quotation operator ;  #TAUTHOR_TAG describes how first order logic'],['a quotation operator ;  #TAUTHOR_TAG describes how first order logic'],"['', 'the text concerns events happening in time.', 'naturally, we will use a logical notation in which formulas may have temporal and event components.', 'we assume that any formal interpretation of time will agree with the intuitive one.', 'so it is not necessary now to present a formal semantics here.', 'the reader may consult recent papers on this subject ( e. g.', 'moens and steedman 1987 ; webber 1987 ) to see what a formal interpretation of events in time might look like.', 'since sentences can refer to events described by other sentences, we may need also a quotation operator ;  #TAUTHOR_TAG describes how first order logic can be augmented with such an operator.', 'extending and revising  #AUTHOR_TAG formalism seems to us a correct method to achieve the correspondence between syntax and semantics expressed in the grammatical constraint ( "" that one should prefer a semantic theory that explains otherwise arbitrary generalizations about the syntax and the lexicon "" - - - ibid. ).', 'however, as noted before, we will use a simplified version of such a logical notation ; we will have only time, event, result, and property as primitives.', 'after these remarks we can begin constructing the model of the example paragraph.', 'we assume that constants are introduced by nps.', 'we have then ( i ) constants s, m, d, i, b, 1347 satisfying : ship ( s ), messina ( m ), disease ( d ), infection ( i ), death ( b ), year ( 1347 )']",0
"[',  #TAUTHOR_TAG, p. 8 ) says that the']","[',  #TAUTHOR_TAG, p. 8 ) says that the']","[',  #TAUTHOR_TAG, p. 8 ) says that the sentence']",[' #TAUTHOR_TAG'],4
