token_context,word_context,seg_context,sent_cotext,label
['whether the 12 scales can sensibly be regarded as separate or as items in a single scale is contentious #TAUTHOR_TAG'],['whether the 12 scales can sensibly be regarded as separate or as items in a single scale is contentious #TAUTHOR_TAG'],['whether the 12 scales can sensibly be regarded as separate or as items in a single scale is contentious #TAUTHOR_TAG'],"['', 'HoNOS are technically plural; whether the 12 scales can sensibly be regarded as separate or as items in a single scale is contentious #TAUTHOR_TAG']",0
"['iv.', 'The site is important as, with the exception of Raqqa, Syria #TAUTHOR_TAG , 2013), which also made primary glass, secondary workshop material from the Early Islamic period has hardly been investigated in detail.', '']","['Aviv.', 'The site is important as, with the exception of Raqqa, Syria #TAUTHOR_TAG , 2013), which also made primary glass, secondary workshop material from the Early Islamic period has hardly been investigated in detail.', '']","['present paper presents new analytical data for Early Islamic glass and vessels and production material from Tel Aviv.', 'The site is important as, with the exception of Raqqa, Syria #TAUTHOR_TAG , 2013), which also made primary glass, secondary workshop material from the Early Islamic period has hardly been investigated in detail.', '']","['present paper presents new analytical data for Early Islamic glass and vessels and production material from Tel Aviv.', 'The site is important as, with the exception of Raqqa, Syria #TAUTHOR_TAG , 2013), which also made primary glass, secondary workshop material from the Early Islamic period has hardly been investigated in detail.', '']",0
"['has been observed that glass may undergo a number of compositional changes during vessel production, due to contamination, mixing and loss of volatile material at high temperatures #TAUTHOR_TAG et al., 2008; #AUTHOR_TAG .', 'These']","['has been observed that glass may undergo a number of compositional changes during vessel production, due to contamination, mixing and loss of volatile material at high temperatures #TAUTHOR_TAG et al., 2008; #AUTHOR_TAG .', 'These']","['', 'It has been observed that glass may undergo a number of compositional changes during vessel production, due to contamination, mixing and loss of volatile material at high temperatures #TAUTHOR_TAG et al., 2008; #AUTHOR_TAG .', 'These changes']","['', 'It has been observed that glass may undergo a number of compositional changes during vessel production, due to contamination, mixing and loss of volatile material at high temperatures #TAUTHOR_TAG et al., 2008; #AUTHOR_TAG .', 'These changes need to be better understood if we are to use compositional data to understand the distribution of archaeological glass.', '']",4
"['which is a reflection of the association of these components in feldspar or clay minerals in the glassmaking sand #TAUTHOR_TAG et al., 2004']","['the glasses analysed (Fig. 15), which is a reflection of the association of these components in feldspar or clay minerals in the glassmaking sand #TAUTHOR_TAG et al., 2004).', '']","['which is a reflection of the association of these components in feldspar or clay minerals in the glassmaking sand #TAUTHOR_TAG et al., 2004']","['', 'Finally, there is a general correlation between K 2 O and Al 2 O 3 in the glasses analysed (Fig. 15), which is a reflection of the association of these components in feldspar or clay minerals in the glassmaking sand #TAUTHOR_TAG et al., 2004).', '']",1
"['', ""In the present case it has been argued above that the glass being melted was primary material brought to the workshop direct from tank furnaces, but it appears that even single glass slabs were inhomogeneous, as indicated by the detailed investigation of the glass from the tanks at Beth Eli'ezer #TAUTHOR_TAG et al., 2000)."", '']","['composition.', ""In the present case it has been argued above that the glass being melted was primary material brought to the workshop direct from tank furnaces, but it appears that even single glass slabs were inhomogeneous, as indicated by the detailed investigation of the glass from the tanks at Beth Eli'ezer #TAUTHOR_TAG et al., 2000)."", '']","['', ""In the present case it has been argued above that the glass being melted was primary material brought to the workshop direct from tank furnaces, but it appears that even single glass slabs were inhomogeneous, as indicated by the detailed investigation of the glass from the tanks at Beth Eli'ezer #TAUTHOR_TAG et al., 2000)."", '']","['', ""In the present case it has been argued above that the glass being melted was primary material brought to the workshop direct from tank furnaces, but it appears that even single glass slabs were inhomogeneous, as indicated by the detailed investigation of the glass from the tanks at Beth Eli'ezer #TAUTHOR_TAG et al., 2000)."", '']",5
"['areas were analysed on each sample and the mean taken.', 'Corning Museum Ancient Glass Standards A and B #TAUTHOR_TAG , 1999) were measured a number of times during the same analytical run, and results compare well with the given values (Table 1']","['areas were analysed on each sample and the mean taken.', 'Corning Museum Ancient Glass Standards A and B #TAUTHOR_TAG , 1999) were measured a number of times during the same analytical run, and results compare well with the given values (Table 1']","['areas were analysed on each sample and the mean taken.', 'Corning Museum Ancient Glass Standards A and B #TAUTHOR_TAG , 1999) were measured a number of times during the same analytical run, and results compare well with the given values (Table 1']","['areas were analysed on each sample and the mean taken.', 'Corning Museum Ancient Glass Standards A and B #TAUTHOR_TAG , 1999) were measured a number of times during the same analytical run, and results compare well with the given values (Table 1']",5
"['has been observed that glass may undergo a number of compositional changes during vessel production, due to contamination, mixing and loss of volatile material at high temperatures #TAUTHOR_TAG , 2008; #AUTHOR_TAG .', 'These changes need to be better understood if we are to use compositional data to understand the distribution of archaeological glass']","['has been observed that glass may undergo a number of compositional changes during vessel production, due to contamination, mixing and loss of volatile material at high temperatures #TAUTHOR_TAG , 2008; #AUTHOR_TAG .', 'These changes need to be better understood if we are to use compositional data to understand the distribution of archaeological glass.', '']","['', 'It has been observed that glass may undergo a number of compositional changes during vessel production, due to contamination, mixing and loss of volatile material at high temperatures #TAUTHOR_TAG , 2008; #AUTHOR_TAG .', 'These changes need to be better understood if we are to use compositional data to understand the distribution of archaeological glass.', '']","['', 'It has been observed that glass may undergo a number of compositional changes during vessel production, due to contamination, mixing and loss of volatile material at high temperatures #TAUTHOR_TAG , 2008; #AUTHOR_TAG .', 'These changes need to be better understood if we are to use compositional data to understand the distribution of archaeological glass.', 'In addition, these compositional effects can offer important evidence of processes in the glass workshop']",4
"['also present here because of its amber colour, which was difficult to produce as it required especially reducing conditions in the primary glass making furnace to generate the ferri-sulphide chromophore #TAUTHOR_TAG Freestone and Stapleton 2015) and is likely to have been produced on an occasional basis.', '']","['also present here because of its amber colour, which was difficult to produce as it required especially reducing conditions in the primary glass making furnace to generate the ferri-sulphide chromophore #TAUTHOR_TAG Freestone and Stapleton 2015) and is likely to have been produced on an occasional basis.', '']","['present here because of its amber colour, which was difficult to produce as it required especially reducing conditions in the primary glass making furnace to generate the ferri-sulphide chromophore #TAUTHOR_TAG Freestone and Stapleton 2015) and is likely to have been produced on an occasional basis.', '']","['', 'Group A is probably also present here because of its amber colour, which was difficult to produce as it required especially reducing conditions in the primary glass making furnace to generate the ferri-sulphide chromophore #TAUTHOR_TAG Freestone and Stapleton 2015) and is likely to have been produced on an occasional basis.', '']",1
"['homology theories are well known for associative (or Lie) algebras (see for example [23]).', 'Also for A ___ , or L ___ -algebras with m 0 = 0 such homology theories have been known (we refer readers to [ #TAUTHOR_TAG ] for the definitions using non-commutative geometry).', 'The']","['homology theories are well known for associative (or Lie) algebras (see for example [23]).', 'Also for A ___ , or L ___ -algebras with m 0 = 0 such homology theories have been known (we refer readers to [ #TAUTHOR_TAG ] for the definitions using non-commutative geometry).', 'The']","['homology theories are well known for associative (or Lie) algebras (see for example [23]).', 'Also for A ___ , or L ___ -algebras with m 0 = 0 such homology theories have been known (we refer readers to [ #TAUTHOR_TAG ] for the definitions using non-commutative geometry).', 'The definition']","['homology theories are well known for associative (or Lie) algebras (see for example [23]).', 'Also for A ___ , or L ___ -algebras with m 0 = 0 such homology theories have been known (we refer readers to [ #TAUTHOR_TAG ] for the definitions using non-commutative geometry).', '']",0
"['', 'Social cognitive neuroscience has recently begun to recognize that nervous systems of interacting individuals behave quite differently from those of solitary subjects, and often become inter-dependent #TAUTHOR_TAG et al., 2013).', 'This opens up a vast empirical research agenda for the future']","['', 'Social cognitive neuroscience has recently begun to recognize that nervous systems of interacting individuals behave quite differently from those of solitary subjects, and often become inter-dependent #TAUTHOR_TAG et al., 2013).', 'This opens up a vast empirical research agenda for the future']","['', 'Social cognitive neuroscience has recently begun to recognize that nervous systems of interacting individuals behave quite differently from those of solitary subjects, and often become inter-dependent #TAUTHOR_TAG et al., 2013).', 'This opens up a vast empirical research agenda for the future']","['', 'Social cognitive neuroscience has recently begun to recognize that nervous systems of interacting individuals behave quite differently from those of solitary subjects, and often become inter-dependent #TAUTHOR_TAG et al., 2013).', 'This opens up a vast empirical research agenda for the future']",4
"['', 'Eye movements #AUTHOR_TAG , postural sway #TAUTHOR_TAG et al., 2009), and even blinking #AUTHOR_TAG have all been found to become subtly intertwined in conversation, leading to a dynamic entanglement of the participants.', '']","['', 'Eye movements #AUTHOR_TAG , postural sway #TAUTHOR_TAG et al., 2009), and even blinking #AUTHOR_TAG have all been found to become subtly intertwined in conversation, leading to a dynamic entanglement of the participants.', '']","['', 'Eye movements #AUTHOR_TAG , postural sway #TAUTHOR_TAG et al., 2009), and even blinking #AUTHOR_TAG have all been found to become subtly intertwined in conversation, leading to a dynamic entanglement of the participants.', '']","['', 'Eye movements #AUTHOR_TAG , postural sway #TAUTHOR_TAG et al., 2009), and even blinking #AUTHOR_TAG have all been found to become subtly intertwined in conversation, leading to a dynamic entanglement of the participants.', '']",0
"['competing account has recently been proposed that regards inter-personal coordination in dialog as a form of synergy or dynamical coupling #TAUTHOR_TAG et al., 2014).', 'This approach is rooted in dynamical approaches to coordination that are levelagnostic, seeking to understand emergent phenomena at one level (e.g., the dyad) as arising through processes of self-organization from the constrained interaction of autonomous components at a lower level (the speaker/listeners) #AUTHOR_TAG']","['competing account has recently been proposed that regards inter-personal coordination in dialog as a form of synergy or dynamical coupling #TAUTHOR_TAG et al., 2014).', 'This approach is rooted in dynamical approaches to coordination that are levelagnostic, seeking to understand emergent phenomena at one level (e.g., the dyad) as arising through processes of self-organization from the constrained interaction of autonomous components at a lower level (the speaker/listeners) #AUTHOR_TAG']","['competing account has recently been proposed that regards inter-personal coordination in dialog as a form of synergy or dynamical coupling #TAUTHOR_TAG et al., 2014).', 'This approach is rooted in dynamical approaches to coordination that are levelagnostic, seeking to understand emergent phenomena at one level (e.g., the dyad) as arising through processes of self-organization from the constrained interaction of autonomous components at a lower level (the speaker/listeners) #AUTHOR_TAG .', 'This approach highlights the sensitivity of']","['competing account has recently been proposed that regards inter-personal coordination in dialog as a form of synergy or dynamical coupling #TAUTHOR_TAG et al., 2014).', 'This approach is rooted in dynamical approaches to coordination that are levelagnostic, seeking to understand emergent phenomena at one level (e.g., the dyad) as arising through processes of self-organization from the constrained interaction of autonomous components at a lower level (the speaker/listeners) #AUTHOR_TAG .', '']",0
"['', 'Eye movements #AUTHOR_TAG , postural sway #AUTHOR_TAG , and even blinking #TAUTHOR_TAG , 2012) have all been found to become subtly intertwined in conversation, leading to a dynamic entanglement of the participants.', 'Spe']","['ways.', 'Eye movements #AUTHOR_TAG , postural sway #AUTHOR_TAG , and even blinking #TAUTHOR_TAG , 2012) have all been found to become subtly intertwined in conversation, leading to a dynamic entanglement of the participants.', 'Speakers and']","['', 'Eye movements #AUTHOR_TAG , postural sway #AUTHOR_TAG , and even blinking #TAUTHOR_TAG , 2012) have all been found to become subtly intertwined in conversation, leading to a dynamic entanglement of the participants.', 'Spe']","['', 'Eye movements #AUTHOR_TAG , postural sway #AUTHOR_TAG , and even blinking #TAUTHOR_TAG , 2012) have all been found to become subtly intertwined in conversation, leading to a dynamic entanglement of the participants.', '']",0
"['will argue that the way in which we conventionally treat of the phenomenon called ""language"" is overly restrictive, and seems more appropriate to the characterization of writing than speaking/listening #TAUTHOR_TAG , 2005).', 'Older than writing by far is the voice, and the voice has remarkable properties all of its own.', 'Chief among these is the obligatory association between the voice and a transient subject-pole that grounds intentionality.', 'This']","['will argue that the way in which we conventionally treat of the phenomenon called ""language"" is overly restrictive, and seems more appropriate to the characterization of writing than speaking/listening #TAUTHOR_TAG , 2005).', 'Older than writing by far is the voice, and the voice has remarkable properties all of its own.', 'Chief among these is the obligatory association between the voice and a transient subject-pole that grounds intentionality.', 'This,']","['will argue that the way in which we conventionally treat of the phenomenon called ""language"" is overly restrictive, and seems more appropriate to the characterization of writing than speaking/listening #TAUTHOR_TAG , 2005).', 'Older than writing by far is the voice, and the voice has remarkable properties all of its own.', 'Chief among these is the obligatory association between the voice and a transient subject-pole that grounds intentionality.', 'This']","['will argue that the way in which we conventionally treat of the phenomenon called ""language"" is overly restrictive, and seems more appropriate to the characterization of writing than speaking/listening #TAUTHOR_TAG , 2005).', 'Older than writing by far is the voice, and the voice has remarkable properties all of its own.', 'Chief among these is the obligatory association between the voice and a transient subject-pole that grounds intentionality.', '']",4
"['competing account has recently been proposed that regards inter-personal coordination in dialog as a form of synergy or dynamical coupling #AUTHOR_TAG .', 'This approach is rooted in dynamical approaches to coordination that are levelagnostic, seeking to understand emergent phenomena at one level (e.g., the dyad) as arising through processes of self-organization from the constrained interaction of autonomous components at a lower level (the speaker/listeners) #TAUTHOR_TAG , 1995; #AUTHOR_TAG .', 'This approach highlights the sensitivity of participants to real time recurrent interaction, as is evident even in']","['competing account has recently been proposed that regards inter-personal coordination in dialog as a form of synergy or dynamical coupling #AUTHOR_TAG .', 'This approach is rooted in dynamical approaches to coordination that are levelagnostic, seeking to understand emergent phenomena at one level (e.g., the dyad) as arising through processes of self-organization from the constrained interaction of autonomous components at a lower level (the speaker/listeners) #TAUTHOR_TAG , 1995; #AUTHOR_TAG .', 'This approach highlights the sensitivity of participants to real time recurrent interaction, as is evident even in']","['competing account has recently been proposed that regards inter-personal coordination in dialog as a form of synergy or dynamical coupling #AUTHOR_TAG .', 'This approach is rooted in dynamical approaches to coordination that are levelagnostic, seeking to understand emergent phenomena at one level (e.g., the dyad) as arising through processes of self-organization from the constrained interaction of autonomous components at a lower level (the speaker/listeners) #TAUTHOR_TAG , 1995; #AUTHOR_TAG .', 'This approach highlights the sensitivity of participants to real time recurrent interaction, as is evident even in']","['competing account has recently been proposed that regards inter-personal coordination in dialog as a form of synergy or dynamical coupling #AUTHOR_TAG .', 'This approach is rooted in dynamical approaches to coordination that are levelagnostic, seeking to understand emergent phenomena at one level (e.g., the dyad) as arising through processes of self-organization from the constrained interaction of autonomous components at a lower level (the speaker/listeners) #TAUTHOR_TAG , 1995; #AUTHOR_TAG .', 'This approach highlights the sensitivity of participants to real time recurrent interaction, as is evident even in the early interactions of infants and mothers #AUTHOR_TAG .', '']",0
"['Joint speaking"" is an umbrella term I have coined to cover all occasions in which the same words are uttered by multiple people in unison #TAUTHOR_TAG , 2013a).', 'This includes many practices of collective prayer, the chants of both protest demonstrators and sports fans, the recitations of young school children, performances of choral speech, and the swearing of collective oaths in secular contexts.', '']","['Joint speaking"" is an umbrella term I have coined to cover all occasions in which the same words are uttered by multiple people in unison #TAUTHOR_TAG , 2013a).', 'This includes many practices of collective prayer, the chants of both protest demonstrators and sports fans, the recitations of young school children, performances of choral speech, and the swearing of collective oaths in secular contexts.', '']","['Joint speaking"" is an umbrella term I have coined to cover all occasions in which the same words are uttered by multiple people in unison #TAUTHOR_TAG , 2013a).', 'This includes many practices of collective prayer, the chants of both protest demonstrators and sports fans, the recitations of young school children, performances of choral speech, and the swearing of collective oaths in secular contexts.', '']","['Joint speaking"" is an umbrella term I have coined to cover all occasions in which the same words are uttered by multiple people in unison #TAUTHOR_TAG , 2013a).', 'This includes many practices of collective prayer, the chants of both protest demonstrators and sports fans, the recitations of young school children, performances of choral speech, and the swearing of collective oaths in secular contexts.', '']",5
"['', 'It thus provides a scaffold for shared intentionality #TAUTHOR_TAG , 1987']","['be interpreted.', 'It thus provides a scaffold for shared intentionality #TAUTHOR_TAG , 1987).', '']","['', 'It thus provides a scaffold for shared intentionality #TAUTHOR_TAG , 1987']","['', 'It thus provides a scaffold for shared intentionality #TAUTHOR_TAG , 1987).', '']",0
"['', 'Eye movements #TAUTHOR_TAG et al., 2007), postural sway #AUTHOR_TAG , and even blinking #AUTHOR_TAG have all been found to become subtly intertwined in conversation, leading to a dynamic entanglement of the participants.', 'Speakers and']","['ways.', 'Eye movements #TAUTHOR_TAG et al., 2007), postural sway #AUTHOR_TAG , and even blinking #AUTHOR_TAG have all been found to become subtly intertwined in conversation, leading to a dynamic entanglement of the participants.', 'Speakers and']","['', 'Eye movements #TAUTHOR_TAG et al., 2007), postural sway #AUTHOR_TAG , and even blinking #AUTHOR_TAG have all been found to become subtly intertwined in conversation, leading to a dynamic entanglement of the participants.', 'Speakers and']","['', 'Eye movements #TAUTHOR_TAG et al., 2007), postural sway #AUTHOR_TAG , and even blinking #AUTHOR_TAG have all been found to become subtly intertwined in conversation, leading to a dynamic entanglement of the participants.', '']",0
"['', 'Speakers and listeners are further linked through the provision by the latter of signals of ongoing engagement through postural, gestural, and vocal indices or backchannels #TAUTHOR_TAG et al., 2014']","['', 'Speakers and listeners are further linked through the provision by the latter of signals of ongoing engagement through postural, gestural, and vocal indices or backchannels #TAUTHOR_TAG et al., 2014']","['', 'Speakers and listeners are further linked through the provision by the latter of signals of ongoing engagement through postural, gestural, and vocal indices or backchannels #TAUTHOR_TAG et al., 2014']","['', 'Speakers and listeners are further linked through the provision by the latter of signals of ongoing engagement through postural, gestural, and vocal indices or backchannels #TAUTHOR_TAG et al., 2014']",0
"['competing account has recently been proposed that regards inter-personal coordination in dialog as a form of synergy or dynamical coupling #AUTHOR_TAG .', 'This approach is rooted in dynamical approaches to coordination that are levelagnostic, seeking to understand emergent phenomena at one level (e.g., the dyad) as arising through processes of self-organization from the constrained interaction of autonomous components at a lower level (the speaker/listeners) #TAUTHOR_TAG , 2008).', 'This approach highlights the sensitivity of participants to real time recurrent interaction, as is evident even in the early interactions of infants and mothers #AUTHOR_TAG']","['competing account has recently been proposed that regards inter-personal coordination in dialog as a form of synergy or dynamical coupling #AUTHOR_TAG .', 'This approach is rooted in dynamical approaches to coordination that are levelagnostic, seeking to understand emergent phenomena at one level (e.g., the dyad) as arising through processes of self-organization from the constrained interaction of autonomous components at a lower level (the speaker/listeners) #TAUTHOR_TAG , 2008).', 'This approach highlights the sensitivity of participants to real time recurrent interaction, as is evident even in the early interactions of infants and mothers #AUTHOR_TAG']","['competing account has recently been proposed that regards inter-personal coordination in dialog as a form of synergy or dynamical coupling #AUTHOR_TAG .', 'This approach is rooted in dynamical approaches to coordination that are levelagnostic, seeking to understand emergent phenomena at one level (e.g., the dyad) as arising through processes of self-organization from the constrained interaction of autonomous components at a lower level (the speaker/listeners) #TAUTHOR_TAG , 2008).', 'This approach highlights the sensitivity of participants to real time recurrent interaction, as is evident even in the early interactions of infants and mothers #AUTHOR_TAG .', '']","['competing account has recently been proposed that regards inter-personal coordination in dialog as a form of synergy or dynamical coupling #AUTHOR_TAG .', 'This approach is rooted in dynamical approaches to coordination that are levelagnostic, seeking to understand emergent phenomena at one level (e.g., the dyad) as arising through processes of self-organization from the constrained interaction of autonomous components at a lower level (the speaker/listeners) #TAUTHOR_TAG , 2008).', 'This approach highlights the sensitivity of participants to real time recurrent interaction, as is evident even in the early interactions of infants and mothers #AUTHOR_TAG .', '']",0
"['.', 'McLuhan claimed that ""writing was an embalming process that froze language"" #TAUTHOR_TAG , 1964), and he provides an anectode from Prince Modupe, who speaks of his encounter with the written word in his West African days: The one']","['writing and literacy.', 'McLuhan claimed that ""writing was an embalming process that froze language"" #TAUTHOR_TAG , 1964), and he provides an anectode from Prince Modupe, who speaks of his encounter with the written word in his West African days: The one']","['.', 'McLuhan claimed that ""writing was an embalming process that froze language"" #TAUTHOR_TAG , 1964), and he provides an anectode from Prince Modupe, who speaks of his encounter with the written word in his West African days: The one']","['', 'Much of this work focusses on the novelties that accompany writing and literacy.', 'McLuhan claimed that ""writing was an embalming process that froze language"" #TAUTHOR_TAG , 1964), and he provides an anectode from Prince Modupe, who speaks of his encounter with the written word in his West African days: The one crowded space in Father Perry\'s house was his bookshelves']",0
"['', 'Here we can see that the complement is also true: writing gives rise to a particular kind of objectivity, one in which for the first time it is possible to have ""facts that speak for themselves"" #TAUTHOR_TAG , 2013).', '(']","['pole.', 'Here we can see that the complement is also true: writing gives rise to a particular kind of objectivity, one in which for the first time it is possible to have ""facts that speak for themselves"" #TAUTHOR_TAG , 2013).', '(For']","['', 'Here we can see that the complement is also true: writing gives rise to a particular kind of objectivity, one in which for the first time it is possible to have ""facts that speak for themselves"" #TAUTHOR_TAG , 2013).', '(']","['', 'Here we can see that the complement is also true: writing gives rise to a particular kind of objectivity, one in which for the first time it is possible to have ""facts that speak for themselves"" #TAUTHOR_TAG , 2013).', '']",0
"['.', 'While groups have frequently been found to outperform individuals in tasks of judgment and estimation #TAUTHOR_TAG , 2012), groups involved in joint speech of protest are']","['of the situations under consideration.', 'While groups have frequently been found to outperform individuals in tasks of judgment and estimation #TAUTHOR_TAG , 2012), groups involved in joint speech of protest are']","['.', 'While groups have frequently been found to outperform individuals in tasks of judgment and estimation #TAUTHOR_TAG , 2012), groups involved in joint speech of protest are often']","['', 'While groups have frequently been found to outperform individuals in tasks of judgment and estimation #TAUTHOR_TAG , 2012), groups involved in joint speech of protest are often found in volatile situations where collective actions are rudimentary and aggressive.', '']",0
"[', seeking to understand emergent phenomena at one level (e.g., the dyad) as arising through processes of self-organization from the constrained interaction of autonomous components at a lower level (the speaker/listeners) #AUTHOR_TAG .', 'This approach highlights the sensitivity of participants to real time recurrent interaction, as is evident even in the early interactions of infants and mothers #TAUTHOR_TAG .', 'It emphas']","['are levelagnostic, seeking to understand emergent phenomena at one level (e.g., the dyad) as arising through processes of self-organization from the constrained interaction of autonomous components at a lower level (the speaker/listeners) #AUTHOR_TAG .', 'This approach highlights the sensitivity of participants to real time recurrent interaction, as is evident even in the early interactions of infants and mothers #TAUTHOR_TAG .', 'It emphasizes']","[', seeking to understand emergent phenomena at one level (e.g., the dyad) as arising through processes of self-organization from the constrained interaction of autonomous components at a lower level (the speaker/listeners) #AUTHOR_TAG .', 'This approach highlights the sensitivity of participants to real time recurrent interaction, as is evident even in the early interactions of infants and mothers #TAUTHOR_TAG .', 'It emphasizes']","['competing account has recently been proposed that regards inter-personal coordination in dialog as a form of synergy or dynamical coupling #AUTHOR_TAG .', 'This approach is rooted in dynamical approaches to coordination that are levelagnostic, seeking to understand emergent phenomena at one level (e.g., the dyad) as arising through processes of self-organization from the constrained interaction of autonomous components at a lower level (the speaker/listeners) #AUTHOR_TAG .', 'This approach highlights the sensitivity of participants to real time recurrent interaction, as is evident even in the early interactions of infants and mothers #TAUTHOR_TAG .', '']",0
"['and the technique of having subjects speak in synchrony has been used as a device for obtaining unmarked speech in several phonetic studies (Krivokapi�_, 2007; #TAUTHOR_TAG .', 'The unmarked phonetic structure of speech elicited in the synchronous speaking situation contrasts strongly with the observation that texts recited']","['and the technique of having subjects speak in synchrony has been used as a device for obtaining unmarked speech in several phonetic studies (Krivokapi�_, 2007; #TAUTHOR_TAG .', 'The unmarked phonetic structure of speech elicited in the synchronous speaking situation contrasts strongly with the observation that texts recited']","['and the technique of having subjects speak in synchrony has been used as a device for obtaining unmarked speech in several phonetic studies (Krivokapi�_, 2007; #TAUTHOR_TAG .', 'The unmarked phonetic structure of speech elicited in the synchronous speaking situation contrasts strongly with the observation that texts recited']","['', 'Speech produced in these constrained laboratory settings is remarkably unremarkable, and the technique of having subjects speak in synchrony has been used as a device for obtaining unmarked speech in several phonetic studies (Krivokapi�_, 2007; #TAUTHOR_TAG .', 'The unmarked phonetic structure of speech elicited in the synchronous speaking situation contrasts strongly with the observation that texts recited in ritual and rite are frequently, if not inevitably, highly stylized in prosodic form.', '']",0
"['', 'However, it is not necessary to appeal to such unobservable constructs from a hidden Cartesian world #TAUTHOR_TAG .', 'There is']","['', 'However, it is not necessary to appeal to such unobservable constructs from a hidden Cartesian world #TAUTHOR_TAG .', 'There is']","['', 'However, it is not necessary to appeal to such unobservable constructs from a hidden Cartesian world #TAUTHOR_TAG .', 'There is']","['', 'However, it is not necessary to appeal to such unobservable constructs from a hidden Cartesian world #TAUTHOR_TAG .', 'There is ample evidence that participants in a conversational exchange become mutually linked in many subtle but observable ways.', '']",0
"['activity, if not to pass ideas around?', 'While there is probably not a single answer to this question, a useful conceptual approach suggests itself from the theory of speech acts #TAUTHOR_TAG , 1975).', 'Austin noted that many utterances achieve something simply by virtue of being spoken.', 'Examples include ""I pronounce you man and wife,"" or ""I apologize for my behavior']","['activity, if not to pass ideas around?', 'While there is probably not a single answer to this question, a useful conceptual approach suggests itself from the theory of speech acts #TAUTHOR_TAG , 1975).', 'Austin noted that many utterances achieve something simply by virtue of being spoken.', 'Examples include ""I pronounce you man and wife,"" or ""I apologize for my behavior.""', 'Such utterances he called']","['why are people engaging in such vocal activity, if not to pass ideas around?', 'While there is probably not a single answer to this question, a useful conceptual approach suggests itself from the theory of speech acts #TAUTHOR_TAG , 1975).', 'Austin noted that many utterances achieve something simply by virtue of being spoken.', 'Examples include ""I pronounce you man and wife,"" or ""I apologize for my behavior']","['if message passing does not illuminate such behavior, it seems fair to ask how we might better characterize it; why are people engaging in such vocal activity, if not to pass ideas around?', 'While there is probably not a single answer to this question, a useful conceptual approach suggests itself from the theory of speech acts #TAUTHOR_TAG , 1975).', 'Austin noted that many utterances achieve something simply by virtue of being spoken.', 'Examples include ""I pronounce you man and wife,"" or ""I apologize for my behavior.""', 'Such utterances he called ""performatives.""', '']",1
"['such as bowing, kneeling, marching, etc.', 'Other religious traditions have engaged in similar forms of codification #AUTHOR_TAG .', 'Parallels between linguistic grammar and ritual structure have previously been noted #TAUTHOR_TAG et al., 2010), but the principal point argued here is that voice has given rise to more than one species of formalization.', '']","['such as bowing, kneeling, marching, etc.', 'Other religious traditions have engaged in similar forms of codification #AUTHOR_TAG .', 'Parallels between linguistic grammar and ritual structure have previously been noted #TAUTHOR_TAG et al., 2010), but the principal point argued here is that voice has given rise to more than one species of formalization.', '']","['such as bowing, kneeling, marching, etc.', 'Other religious traditions have engaged in similar forms of codification #AUTHOR_TAG .', 'Parallels between linguistic grammar and ritual structure have previously been noted #TAUTHOR_TAG et al., 2010), but the principal point argued here is that voice has given rise to more than one species of formalization.', '']","['', 'The Abrahamic religions all formalize collective speaking within their respective services, and in each of them the rituals integrate joint speaking into a carefully orchestrated sequence of complementary acts by service leaders and participants that include highly stylized sequences of movements such as bowing, kneeling, marching, etc.', 'Other religious traditions have engaged in similar forms of codification #AUTHOR_TAG .', 'Parallels between linguistic grammar and ritual structure have previously been noted #TAUTHOR_TAG et al., 2010), but the principal point argued here is that voice has given rise to more than one species of formalization.', '']",0
"['', ' #TAUTHOR_TAG (1996) further documents the profound conceptual and cognitive implications of the spread of literacy.', 'Much']","['', ' #TAUTHOR_TAG (1996) further documents the profound conceptual and cognitive implications of the spread of literacy.', 'Much']","['', ' #TAUTHOR_TAG (1996) further documents the profound conceptual and cognitive implications of the spread of literacy.', 'Much']","['', ' #TAUTHOR_TAG (1996) further documents the profound conceptual and cognitive implications of the spread of literacy.', '']",0
"['the technique of having subjects speak in synchrony has been used as a device for obtaining unmarked speech in several phonetic studies (Krivokapi�_, 2007; #TAUTHOR_TAG et al., 2010; #AUTHOR_TAG .', 'The unmark']","['the technique of having subjects speak in synchrony has been used as a device for obtaining unmarked speech in several phonetic studies (Krivokapi�_, 2007; #TAUTHOR_TAG et al., 2010; #AUTHOR_TAG .', 'The unmarked phonetic structure of speech elicited in']","['the technique of having subjects speak in synchrony has been used as a device for obtaining unmarked speech in several phonetic studies (Krivokapi�_, 2007; #TAUTHOR_TAG et al., 2010; #AUTHOR_TAG .', 'The unmarked phonetic structure of speech elicited in']","['', 'Speech produced in these constrained laboratory settings is remarkably unremarkable, and the technique of having subjects speak in synchrony has been used as a device for obtaining unmarked speech in several phonetic studies (Krivokapi�_, 2007; #TAUTHOR_TAG et al., 2010; #AUTHOR_TAG .', '']",0
