token_context,word_context,seg_context,sent_cotext,label
"['.thegenerationanddissipationofatmosphericmotion[12]andassociatedoptimality[13][14][15],theintensityofhurricanes[16],hydrologicalprocessesatthelandsurface[17,18],theatmosphericbranchofhydrologiccycle[19,20],oceandynamics[21, #TAUTHOR_TAG],and,obviously,geochemicaltransformations.', '']","['', 'ThermodynamicshasalsobeenappliedtophysicalprocessesoftheEarthsystem,e.g.thegenerationanddissipationofatmosphericmotion[12]andassociatedoptimality[13][14][15],theintensityofhurricanes[16],hydrologicalprocessesatthelandsurface[17,18],theatmosphericbranchofhydrologiccycle[19,20],oceandynamics[21, #TAUTHOR_TAG],and,obviously,geochemicaltransformations.', '']","['.thegenerationanddissipationofatmosphericmotion[12]andassociatedoptimality[13][14][15],theintensityofhurricanes[16],hydrologicalprocessesatthelandsurface[17,18],theatmosphericbranchofhydrologiccycle[19,20],oceandynamics[21, #TAUTHOR_TAG],and,obviously,geochemicaltransformations.', '']","['', 'ThermodynamicshasalsobeenappliedtophysicalprocessesoftheEarthsystem,e.g.thegenerationanddissipationofatmosphericmotion[12]andassociatedoptimality[13][14][15],theintensityofhurricanes[16],hydrologicalprocessesatthelandsurface[17,18],theatmosphericbranchofhydrologiccycle[19,20],oceandynamics[21, #TAUTHOR_TAG],and,obviously,geochemicaltransformations.', '']",5
"['""andrejectshighentropy""waste""productsandheat,therebyfuelingitsmetabolismandsustainingitsstructure.', 'Livingorganisms,justasanyotherdissipativeprocess,maintaintheirstateawayfromthermodynamicequilibriumbyanoverallnetexportofentropytothesurroundings.', 'Thiscommonalityoflivingorganismsandpurelyphysicaldissipativeprocessesled #TAUTHOR_TAGandMargulis[30]tousethemetaphorofdescribingEarthasasuperorganism.', '']","['notedbyBoltzmann[28]andSchroedinger[29],thermodynamicsmustapplytothelivingorganismsaswell.', 'Lifefeedsonlowentropy""food""andrejectshighentropy""waste""productsandheat,therebyfuelingitsmetabolismandsustainingitsstructure.', 'Livingorganisms,justasanyotherdissipativeprocess,maintaintheirstateawayfromthermodynamicequilibriumbyanoverallnetexportofentropytothesurroundings.', 'Thiscommonalityoflivingorganismsandpurelyphysicaldissipativeprocessesled #TAUTHOR_TAGandMargulis[30]tousethemetaphorofdescribingEarthasasuperorganism.', '']","['notedbyBoltzmann[28]andSchroedinger[29],thermodynamicsmustapplytothelivingorganismsaswell.', 'Lifefeedsonlowentropy""food""andrejectshighentropy""waste""productsandheat,therebyfuelingitsmetabolismandsustainingitsstructure.', 'Livingorganisms,justasanyotherdissipativeprocess,maintaintheirstateawayfromthermodynamicequilibriumbyanoverallnetexportofentropytothesurroundings.', 'Thiscommonalityoflivingorganismsandpurelyphysicaldissipativeprocessesled #TAUTHOR_TAGandMargulis[30]tousethemetaphorofdescribingEarthasasuperorganism.', '']","['notedbyBoltzmann[28]andSchroedinger[29],thermodynamicsmustapplytothelivingorganismsaswell.', 'Lifefeedsonlowentropy""food""andrejectshighentropy""waste""productsandheat,therebyfuelingitsmetabolismandsustainingitsstructure.', 'Livingorganisms,justasanyotherdissipativeprocess,maintaintheirstateawayfromthermodynamicequilibriumbyanoverallnetexportofentropytothesurroundings.', 'Thiscommonalityoflivingorganismsandpurelyphysicaldissipativeprocessesled #TAUTHOR_TAGandMargulis[30]tousethemetaphorofdescribingEarthasasuperorganism.', '']",1
"['tothecompetitionofworkextractionfromthisheatinggradientwithradiative-conductiveprocesses,amaximumpowerthatcanbeusedtomaterialcyclinghasbeenshowntoexist[52] #TAUTHOR_TAG[54].', '']","['tothecompetitionofworkextractionfromthisheatinggradientwithradiative-conductiveprocesses,amaximumpowerthatcanbeusedtomaterialcyclinghasbeenshowntoexist[52] #TAUTHOR_TAG[54].', '']","['tothecompetitionofworkextractionfromthisheatinggradientwithradiative-conductiveprocesses,amaximumpowerthatcanbeusedtomaterialcyclinghasbeenshowntoexist[52] #TAUTHOR_TAG[54].', '']","['tothecompetitionofworkextractionfromthisheatinggradientwithradiative-conductiveprocesses,amaximumpowerthatcanbeusedtomaterialcyclinghasbeenshowntoexist[52] #TAUTHOR_TAG[54].', 'SimilartothesimplemodeloftheverticalgradientwithintheatmosphereAppendixByieldsthatamaximumofabout1/2ofthepotential,i.e.25TW,canbeconvertedintopowertodrivemotion']",5
"['thesamethermodynamicmaximizationprincipleshavebeenproposed,firstbyLotka[31,32],andfurtherexploredbyothers[33][34][35][36] #TAUTHOR_TAG[38][39']","['thesamethermodynamicmaximizationprincipleshavebeenproposed,firstbyLotka[31,32],andfurtherexploredbyothers[33][34][35][36] #TAUTHOR_TAG[38][39']","['thesamethermodynamicmaximizationprincipleshavebeenproposed,firstbyLotka[31,32],andfurtherexploredbyothers[33][34][35][36] #TAUTHOR_TAG[38][39']",[' #TAUTHOR_TAG'],0
"['', 'TheresultingviewoftheEarthsystemisthencomparedtotheGaiahypothesisofJamesLovelock[ #TAUTHOR_TAG,41,30]andtheroleofhumanactivityintheglobalworkbudgetisbeingdiscussed.', '']","['', 'TheresultingviewoftheEarthsystemisthencomparedtotheGaiahypothesisofJamesLovelock[ #TAUTHOR_TAG,41,30]andtheroleofhumanactivityintheglobalworkbudgetisbeingdiscussed.', '']","['', 'TheresultingviewoftheEarthsystemisthencomparedtotheGaiahypothesisofJamesLovelock[ #TAUTHOR_TAG,41,30]andtheroleofhumanactivityintheglobalworkbudgetisbeingdiscussed.', '']","['', 'TheresultingviewoftheEarthsystemisthencomparedtotheGaiahypothesisofJamesLovelock[ #TAUTHOR_TAG,41,30]andtheroleofhumanactivityintheglobalworkbudgetisbeingdiscussed.', '']",1
"[',thesamethermodynamicmaximizationprincipleshavebeenproposed,firstbyLotka[ #TAUTHOR_TAG,32],andfurtherexploredbyothers[33][34][35][36][37']","['scale,thesamethermodynamicmaximizationprincipleshavebeenproposed,firstbyLotka[ #TAUTHOR_TAG,32],andfurtherexploredbyothers[33][34][35][36][37][38][39']","['thesamethermodynamicmaximizationprincipleshavebeenproposed,firstbyLotka[ #TAUTHOR_TAG,32],andfurtherexploredbyothers[33][34][35][36][37']","['', 'Tocharacterizetheorganizationofthesteadystatethatdescribesthesumofalllivingorganisms,inanecosystematthesmallscale,orinthebiosphereattheglobalscale,thesamethermodynamicmaximizationprincipleshavebeenproposed,firstbyLotka[ #TAUTHOR_TAG,32],andfurtherexploredbyothers[33][34][35][36][37][38][39']",0
"[',thesamethermodynamicmaximizationprincipleshavebeenproposed,firstbyLotka[31, #TAUTHOR_TAG],andfurtherexploredbyothers[33][34][35][36][37][38][39']","['scale,thesamethermodynamicmaximizationprincipleshavebeenproposed,firstbyLotka[31, #TAUTHOR_TAG],andfurtherexploredbyothers[33][34][35][36][37][38][39']","['thesamethermodynamicmaximizationprincipleshavebeenproposed,firstbyLotka[31, #TAUTHOR_TAG],andfurtherexploredbyothers[33][34][35][36][37][38][39']","['', 'Tocharacterizetheorganizationofthesteadystatethatdescribesthesumofalllivingorganisms,inanecosystematthesmallscale,orinthebiosphereattheglobalscale,thesamethermodynamicmaximizationprincipleshavebeenproposed,firstbyLotka[31, #TAUTHOR_TAG],andfurtherexploredbyothers[33][34][35][36][37][38][39']",0
"[',thesamethermodynamicmaximizationprincipleshavebeenproposed,firstbyLotka[31,32],andfurtherexploredbyothers #TAUTHOR_TAG[34][35][36][37][38][39']","['scale,thesamethermodynamicmaximizationprincipleshavebeenproposed,firstbyLotka[31,32],andfurtherexploredbyothers #TAUTHOR_TAG[34][35][36][37][38][39']","['thesamethermodynamicmaximizationprincipleshavebeenproposed,firstbyLotka[31,32],andfurtherexploredbyothers #TAUTHOR_TAG[34][35][36][37][38][39']",[' #TAUTHOR_TAG'],0
"['thesamethermodynamicmaximizationprincipleshavebeenproposed,firstbyLotka[31,32],andfurtherexploredbyothers[33] #TAUTHOR_TAG[35][36][37][38][39']","['thesamethermodynamicmaximizationprincipleshavebeenproposed,firstbyLotka[31,32],andfurtherexploredbyothers[33] #TAUTHOR_TAG[35][36][37][38][39']","['thesamethermodynamicmaximizationprincipleshavebeenproposed,firstbyLotka[31,32],andfurtherexploredbyothers[33] #TAUTHOR_TAG[35][36][37][38][39']",[' #TAUTHOR_TAG'],0
"['samethermodynamicmaximizationprincipleshavebeenproposed,firstbyLotka[31,32],andfurtherexploredbyothers[33][34][35][36][37] #TAUTHOR_TAG[39']","['samethermodynamicmaximizationprincipleshavebeenproposed,firstbyLotka[31,32],andfurtherexploredbyothers[33][34][35][36][37] #TAUTHOR_TAG[39']","['thesamethermodynamicmaximizationprincipleshavebeenproposed,firstbyLotka[31,32],andfurtherexploredbyothers[33][34][35][36][37] #TAUTHOR_TAG[39']",[' #TAUTHOR_TAG'],0
"['', 'TheresultingviewoftheEarthsystemisthencomparedtotheGaiahypothesisofJamesLovelock[40, #TAUTHOR_TAG,30]andtheroleofhumanactivityintheglobalworkbudgetisbeingdiscussed.', '']","['thishierarchy.', 'TheresultingviewoftheEarthsystemisthencomparedtotheGaiahypothesisofJamesLovelock[40, #TAUTHOR_TAG,30]andtheroleofhumanactivityintheglobalworkbudgetisbeingdiscussed.', '']","['thishierarchy.', 'TheresultingviewoftheEarthsystemisthencomparedtotheGaiahypothesisofJamesLovelock[40, #TAUTHOR_TAG,30]andtheroleofhumanactivityintheglobalworkbudgetisbeingdiscussed.', '']","['', 'TheresultingviewoftheEarthsystemisthencomparedtotheGaiahypothesisofJamesLovelock[40, #TAUTHOR_TAG,30]andtheroleofhumanactivityintheglobalworkbudgetisbeingdiscussed.', '']",1
"['estimatetheassociatedpowerwithdifferentaspectsofsolarradiation,westartwiththegrossinfluxatthetopoftheatmosphere.', 'Thepresent-dayaveragevalueforthisinfluxisabout342Wm__�2 #TAUTHOR_TAG,which']","['estimatetheassociatedpowerwithdifferentaspectsofsolarradiation,westartwiththegrossinfluxatthetopoftheatmosphere.', 'Thepresent-dayaveragevalueforthisinfluxisabout342Wm__�2 #TAUTHOR_TAG,which']","['estimatetheassociatedpowerwithdifferentaspectsofsolarradiation,westartwiththegrossinfluxatthetopoftheatmosphere.', 'Thepresent-dayaveragevalueforthisinfluxisabout342Wm__�2 #TAUTHOR_TAG,which']","['estimatetheassociatedpowerwithdifferentaspectsofsolarradiation,westartwiththegrossinfluxatthetopoftheatmosphere.', 'Thepresent-dayaveragevalueforthisinfluxisabout342Wm__�2 #TAUTHOR_TAG,whichbyusingthesurfaceareaoftheEarth,511_��1012m2,yieldsaglobaltotalsumofabout175000TW(1TW=1012W).', '']",1
"['theincidentsolarradiationisabsorbedatthesurface,resultinginradiativeheating.', 'Usingthenumbersfromabove,thisresultsinmaximumtheoreticalworkofabout83000TW.', 'However,extractingworkfromthisgradientcompeteswiththeradiativeexchange,whichalsodepletesthisgradient,soamaximumpowerexiststhatcanbeextractedfromthisdriver[48] #TAUTHOR_TAG[50][51]37].', '']","['theincidentsolarradiationisabsorbedatthesurface,resultinginradiativeheating.', 'Usingthenumbersfromabove,thisresultsinmaximumtheoreticalworkofabout83000TW.', 'However,extractingworkfromthisgradientcompeteswiththeradiativeexchange,whichalsodepletesthisgradient,soamaximumpowerexiststhatcanbeextractedfromthisdriver[48] #TAUTHOR_TAG[50][51]37].', '']","['theincidentsolarradiationisabsorbedatthesurface,resultinginradiativeheating.', 'Usingthenumbersfromabove,thisresultsinmaximumtheoreticalworkofabout83000TW.', 'However,extractingworkfromthisgradientcompeteswiththeradiativeexchange,whichalsodepletesthisgradient,soamaximumpowerexiststhatcanbeextractedfromthisdriver[48] #TAUTHOR_TAG[50][51]37].', '']","['', 'Intheglobalmean,about50%oftheincidentsolarradiationisabsorbedatthesurface,resultinginradiativeheating.', 'Usingthenumbersfromabove,thisresultsinmaximumtheoreticalworkofabout83000TW.', 'However,extractingworkfromthisgradientcompeteswiththeradiativeexchange,whichalsodepletesthisgradient,soamaximumpowerexiststhatcanbeextractedfromthisdriver[48] #TAUTHOR_TAG[50][51]37].', '']",0
"[',thisresultsinmaximumtheoreticalworkofabout83000TW.', 'However,extractingworkfromthisgradientcompeteswiththeradiativeexchange,whichalsodepletesthisgradient,soamaximumpowerexiststhatcanbeextractedfromthisdriver[48][49][50] #TAUTHOR_TAG[37].', '']","['above,thisresultsinmaximumtheoreticalworkofabout83000TW.', 'However,extractingworkfromthisgradientcompeteswiththeradiativeexchange,whichalsodepletesthisgradient,soamaximumpowerexiststhatcanbeextractedfromthisdriver[48][49][50] #TAUTHOR_TAG[37].', '']","[',thisresultsinmaximumtheoreticalworkofabout83000TW.', 'However,extractingworkfromthisgradientcompeteswiththeradiativeexchange,whichalsodepletesthisgradient,soamaximumpowerexiststhatcanbeextractedfromthisdriver[48][49][50] #TAUTHOR_TAG[37].', '']","['', 'Intheglobalmean,about50%oftheincidentsolarradiationisabsorbedatthesurface,resultinginradiativeheating.', 'Usingthenumbersfromabove,thisresultsinmaximumtheoreticalworkofabout83000TW.', 'However,extractingworkfromthisgradientcompeteswiththeradiativeexchange,whichalsodepletesthisgradient,soamaximumpowerexiststhatcanbeextractedfromthisdriver[48][49][50] #TAUTHOR_TAG[37].', '']",1
"['incomplexityandwithincategorysimilarity #AUTHOR_TAG.', 'Wherechildrendrawboundariesbetweencategoriesisinfluencedbycategory(object)properties,includingdistinctivefeatures #AUTHOR_TAG,numberofcommonfeatures #AUTHOR_TAG,visualcuestoanimacy #AUTHOR_TAG,thepresenceofcategorylabels #TAUTHOR_TAGetal.,2008)andthepresenceofotherobjects(e.g.,identicalornonidenticalexemplars #AUTHOR_TAGKovack- #AUTHOR_TAG']","['incomplexityandwithincategorysimilarity #AUTHOR_TAG.', 'Wherechildrendrawboundariesbetweencategoriesisinfluencedbycategory(object)properties,includingdistinctivefeatures #AUTHOR_TAG,numberofcommonfeatures #AUTHOR_TAG,visualcuestoanimacy #AUTHOR_TAG,thepresenceofcategorylabels #TAUTHOR_TAGetal.,2008)andthepresenceofotherobjects(e.g.,identicalornonidenticalexemplars #AUTHOR_TAGKovack- #AUTHOR_TAG']","['incomplexityandwithincategorysimilarity #AUTHOR_TAG.', 'Wherechildrendrawboundariesbetweencategoriesisinfluencedbycategory(object)properties,includingdistinctivefeatures #AUTHOR_TAG,numberofcommonfeatures #AUTHOR_TAG,visualcuestoanimacy #AUTHOR_TAG,thepresenceofcategorylabels #TAUTHOR_TAGetal.,2008)andthepresenceofotherobjects(e.g.,identicalornonidenticalexemplars #AUTHOR_TAGKovack- #AUTHOR_TAG']","['categoriesarenotcreatedequal:categoriesvaryincomplexityandwithincategorysimilarity #AUTHOR_TAG.', 'Wherechildrendrawboundariesbetweencategoriesisinfluencedbycategory(object)properties,includingdistinctivefeatures #AUTHOR_TAG,numberofcommonfeatures #AUTHOR_TAG,visualcuestoanimacy #AUTHOR_TAG,thepresenceofcategorylabels #TAUTHOR_TAGetal.,2008)andthepresenceofotherobjects(e.g.,identicalornonidenticalexemplars #AUTHOR_TAGKovack- #AUTHOR_TAG']",0
"['categoriesarenotcreatedequal:categoriesvaryincomplexityandwithincategorysimilarity #AUTHOR_TAG.', 'Wherechildrendrawboundariesbetweencategoriesisinfluencedbycategory(object)properties,includingdistinctivefeatures #AUTHOR_TAG,numberofcommonfeatures #TAUTHOR_TAG,visualcuestoanimacy #AUTHOR_TAG,thepresenceofcategorylabels #AUTHOR_TAGandthepresenceofotherobjects(e.g.,identicalornonidenticalexemplars #AUTHOR_TAGKovack- #AUTHOR_TAG']","['categoriesarenotcreatedequal:categoriesvaryincomplexityandwithincategorysimilarity #AUTHOR_TAG.', 'Wherechildrendrawboundariesbetweencategoriesisinfluencedbycategory(object)properties,includingdistinctivefeatures #AUTHOR_TAG,numberofcommonfeatures #TAUTHOR_TAG,visualcuestoanimacy #AUTHOR_TAG,thepresenceofcategorylabels #AUTHOR_TAGandthepresenceofotherobjects(e.g.,identicalornonidenticalexemplars #AUTHOR_TAGKovack- #AUTHOR_TAG']","['categoriesarenotcreatedequal:categoriesvaryincomplexityandwithincategorysimilarity #AUTHOR_TAG.', 'Wherechildrendrawboundariesbetweencategoriesisinfluencedbycategory(object)properties,includingdistinctivefeatures #AUTHOR_TAG,numberofcommonfeatures #TAUTHOR_TAG,visualcuestoanimacy #AUTHOR_TAG,thepresenceofcategorylabels #AUTHOR_TAGandthepresenceofotherobjects(e.g.,identicalornonidenticalexemplars #AUTHOR_TAGKovack- #AUTHOR_TAG']","['categoriesarenotcreatedequal:categoriesvaryincomplexityandwithincategorysimilarity #AUTHOR_TAG.', 'Wherechildrendrawboundariesbetweencategoriesisinfluencedbycategory(object)properties,includingdistinctivefeatures #AUTHOR_TAG,numberofcommonfeatures #TAUTHOR_TAG,visualcuestoanimacy #AUTHOR_TAG,thepresenceofcategorylabels #AUTHOR_TAGandthepresenceofotherobjects(e.g.,identicalornonidenticalexemplars #AUTHOR_TAGKovack- #AUTHOR_TAG']",0
"['learningisaproductofnestedtimescalesincluding(a)thecurrentmoment(e.g.,howsimilarthestimuliareonthecurrenttrial, #AUTHOR_TAG,(b)the""justprevious""past(e.g.,whathappensduringtheintertrialinterval,Kovack- #AUTHOR_TAGwhetherstimulionthefirsttesttrialarenovelorfamiliar,Sch�_nerand #AUTHOR_TAGtrialordereffects #TAUTHOR_TAGetal.,2003; #AUTHOR_TAGand(c)developmentalhistory(e.g.,vocabularylevel, #AUTHOR_TAG.', '']","['learningisaproductofnestedtimescalesincluding(a)thecurrentmoment(e.g.,howsimilarthestimuliareonthecurrenttrial, #AUTHOR_TAG,(b)the""justprevious""past(e.g.,whathappensduringtheintertrialinterval,Kovack- #AUTHOR_TAGwhetherstimulionthefirsttesttrialarenovelorfamiliar,Sch�_nerand #AUTHOR_TAGtrialordereffects #TAUTHOR_TAGetal.,2003; #AUTHOR_TAGand(c)developmentalhistory(e.g.,vocabularylevel, #AUTHOR_TAG.', '']","['learningisaproductofnestedtimescalesincluding(a)thecurrentmoment(e.g.,howsimilarthestimuliareonthecurrenttrial, #AUTHOR_TAG,(b)the""justprevious""past(e.g.,whathappensduringtheintertrialinterval,Kovack- #AUTHOR_TAGwhetherstimulionthefirsttesttrialarenovelorfamiliar,Sch�_nerand #AUTHOR_TAGtrialordereffects #TAUTHOR_TAGetal.,2003; #AUTHOR_TAGand(c)developmentalhistory(e.g.,vocabularylevel, #AUTHOR_TAG.', '']","['learningisaproductofnestedtimescalesincluding(a)thecurrentmoment(e.g.,howsimilarthestimuliareonthecurrenttrial, #AUTHOR_TAG,(b)the""justprevious""past(e.g.,whathappensduringtheintertrialinterval,Kovack- #AUTHOR_TAGwhetherstimulionthefirsttesttrialarenovelorfamiliar,Sch�_nerand #AUTHOR_TAGtrialordereffects #TAUTHOR_TAGetal.,2003; #AUTHOR_TAGand(c)developmentalhistory(e.g.,vocabularylevel, #AUTHOR_TAG.', '']",1
"['withincategorysimilarity #AUTHOR_TAG.', 'Wherechildrendrawboundariesbetweencategoriesisinfluencedbycategory(object)properties,includingdistinctivefeatures #AUTHOR_TAG,numberofcommonfeatures #AUTHOR_TAG,visualcuestoanimacy #AUTHOR_TAG,thepresenceofcategorylabels #AUTHOR_TAGandthepresenceofotherobjects(e.g.,identicalornonidenticalexemplars #TAUTHOR_TAG']","['withincategorysimilarity #AUTHOR_TAG.', 'Wherechildrendrawboundariesbetweencategoriesisinfluencedbycategory(object)properties,includingdistinctivefeatures #AUTHOR_TAG,numberofcommonfeatures #AUTHOR_TAG,visualcuestoanimacy #AUTHOR_TAG,thepresenceofcategorylabels #AUTHOR_TAGandthepresenceofotherobjects(e.g.,identicalornonidenticalexemplars #TAUTHOR_TAG']","['withincategorysimilarity #AUTHOR_TAG.', 'Wherechildrendrawboundariesbetweencategoriesisinfluencedbycategory(object)properties,includingdistinctivefeatures #AUTHOR_TAG,numberofcommonfeatures #AUTHOR_TAG,visualcuestoanimacy #AUTHOR_TAG,thepresenceofcategorylabels #AUTHOR_TAGandthepresenceofotherobjects(e.g.,identicalornonidenticalexemplars #TAUTHOR_TAG']","['', 'Wherechildrendrawboundariesbetweencategoriesisinfluencedbycategory(object)properties,includingdistinctivefeatures #AUTHOR_TAG,numberofcommonfeatures #AUTHOR_TAG,visualcuestoanimacy #AUTHOR_TAG,thepresenceofcategorylabels #AUTHOR_TAGandthepresenceofotherobjects(e.g.,identicalornonidenticalexemplars #TAUTHOR_TAG']",0
"['withincategorysimilarity #AUTHOR_TAG.', 'Wherechildrendrawboundariesbetweencategoriesisinfluencedbycategory(object)properties,includingdistinctivefeatures #AUTHOR_TAG,numberofcommonfeatures #AUTHOR_TAG,visualcuestoanimacy #AUTHOR_TAG,thepresenceofcategorylabels #AUTHOR_TAGandthepresenceofotherobjects(e.g.,identicalornonidenticalexemplars #TAUTHOR_TAG']","['withincategorysimilarity #AUTHOR_TAG.', 'Wherechildrendrawboundariesbetweencategoriesisinfluencedbycategory(object)properties,includingdistinctivefeatures #AUTHOR_TAG,numberofcommonfeatures #AUTHOR_TAG,visualcuestoanimacy #AUTHOR_TAG,thepresenceofcategorylabels #AUTHOR_TAGandthepresenceofotherobjects(e.g.,identicalornonidenticalexemplars #TAUTHOR_TAG']","['withincategorysimilarity #AUTHOR_TAG.', 'Wherechildrendrawboundariesbetweencategoriesisinfluencedbycategory(object)properties,includingdistinctivefeatures #AUTHOR_TAG,numberofcommonfeatures #AUTHOR_TAG,visualcuestoanimacy #AUTHOR_TAG,thepresenceofcategorylabels #AUTHOR_TAGandthepresenceofotherobjects(e.g.,identicalornonidenticalexemplars #TAUTHOR_TAG']","['', 'Wherechildrendrawboundariesbetweencategoriesisinfluencedbycategory(object)properties,includingdistinctivefeatures #AUTHOR_TAG,numberofcommonfeatures #AUTHOR_TAG,visualcuestoanimacy #AUTHOR_TAG,thepresenceofcategorylabels #AUTHOR_TAGandthepresenceofotherobjects(e.g.,identicalornonidenticalexemplars #TAUTHOR_TAG']",0
"['', 'Childrenarealsoopportunisticandwilllookforanysignalofwhattherightansweris.', 'Forexample,childrenwilltrackwhoispresentwhentheyhearanewword(e.g., #TAUTHOR_TAGetal.,1996),whetherthespeakerhasprovidedreliableinformationbefore(e.g., #AUTHOR_TAGandwhetheraquestionisrepeated(e.g., #AUTHOR_TAG.', 'Thus']","['', 'Childrenarealsoopportunisticandwilllookforanysignalofwhattherightansweris.', 'Forexample,childrenwilltrackwhoispresentwhentheyhearanewword(e.g., #TAUTHOR_TAGetal.,1996),whetherthespeakerhasprovidedreliableinformationbefore(e.g., #AUTHOR_TAGandwhetheraquestionisrepeated(e.g., #AUTHOR_TAG.', 'Thus,']","['', 'Childrenarealsoopportunisticandwilllookforanysignalofwhattherightansweris.', 'Forexample,childrenwilltrackwhoispresentwhentheyhearanewword(e.g., #TAUTHOR_TAGetal.,1996),whetherthespeakerhasprovidedreliableinformationbefore(e.g., #AUTHOR_TAGandwhetheraquestionisrepeated(e.g., #AUTHOR_TAG.', 'Thus']","['', 'Childrenarealsoopportunisticandwilllookforanysignalofwhattherightansweris.', 'Forexample,childrenwilltrackwhoispresentwhentheyhearanewword(e.g., #TAUTHOR_TAGetal.,1996),whetherthespeakerhasprovidedreliableinformationbefore(e.g., #AUTHOR_TAGandwhetheraquestionisrepeated(e.g., #AUTHOR_TAG.', '']",1
"['thelab,locationmattersbothintermsofwherethechildisandwherethestimuliare.', 'Forexample,childrenaremorelikelytolearnnamesfornon-solidsubstancesifintroducedtothegooeyitemsinafamiliarhighchaircontext #TAUTHOR_TAGetal.,2014).', '']","['thelab,locationmattersbothintermsofwherethechildisandwherethestimuliare.', 'Forexample,childrenaremorelikelytolearnnamesfornon-solidsubstancesifintroducedtothegooeyitemsinafamiliarhighchaircontext #TAUTHOR_TAGetal.,2014).', '']","['thelab,locationmattersbothintermsofwherethechildisandwherethestimuliare.', 'Forexample,childrenaremorelikelytolearnnamesfornon-solidsubstancesifintroducedtothegooeyitemsinafamiliarhighchaircontext #TAUTHOR_TAGetal.,2014).', '']","['thelab,locationmattersbothintermsofwherethechildisandwherethestimuliare.', 'Forexample,childrenaremorelikelytolearnnamesfornon-solidsubstancesifintroducedtothegooeyitemsinafamiliarhighchaircontext #TAUTHOR_TAGetal.,2014).', 'Childrenalsobenefitwhenlearningandtestingcontextsarethesame #AUTHOR_TAGandwhenstimulilocationsarestableacrossnaminginstances #AUTHOR_TAG']",0
"['theprocessofcategorizingobjectsisnotindependentoftheobjectsthemselves:differentobjectsmaybemoreorlessflexiblyassignedtodifferentcategoriesdependingonthecontext #TAUTHOR_TAGandinformationavailable #AUTHOR_TAG.', '']","['theprocessofcategorizingobjectsisnotindependentoftheobjectsthemselves:differentobjectsmaybemoreorlessflexiblyassignedtodifferentcategoriesdependingonthecontext #TAUTHOR_TAGandinformationavailable #AUTHOR_TAG.', '']","['theprocessofcategorizingobjectsisnotindependentoftheobjectsthemselves:differentobjectsmaybemoreorlessflexiblyassignedtodifferentcategoriesdependingonthecontext #TAUTHOR_TAGandinformationavailable #AUTHOR_TAG.', '']","['', 'Furthermore,theprocessofcategorizingobjectsisnotindependentoftheobjectsthemselves:differentobjectsmaybemoreorlessflexiblyassignedtodifferentcategoriesdependingonthecontext #TAUTHOR_TAGandinformationavailable #AUTHOR_TAG.', '']",2
"[',""boring""factorslikecounterbalancingandstimulichoiceduringbothlearningandtestingcanhaveaprofoundeffectonfindings,includingtrialorder #AUTHOR_TAG,howmanytargets #TAUTHOR_TAGorcompetitors #AUTHOR_TAGarepresented,orthecolorofthestimuli #AUTHOR_TAG.', 'Forexample,howbroadlyparticipantsgeneralizeacategorylabeldependsonwheretheexemplarsarepresentedandiftheexemplarsarevisiblesimultaneously #AUTHOR_TAG.', '']","['""boring""factorslikecounterbalancingandstimulichoiceduringbothlearningandtestingcanhaveaprofoundeffectonfindings,includingtrialorder #AUTHOR_TAG,howmanytargets #TAUTHOR_TAGorcompetitors #AUTHOR_TAGarepresented,orthecolorofthestimuli #AUTHOR_TAG.', 'Forexample,howbroadlyparticipantsgeneralizeacategorylabeldependsonwheretheexemplarsarepresentedandiftheexemplarsarevisiblesimultaneously #AUTHOR_TAG.', '']","[',""boring""factorslikecounterbalancingandstimulichoiceduringbothlearningandtestingcanhaveaprofoundeffectonfindings,includingtrialorder #AUTHOR_TAG,howmanytargets #TAUTHOR_TAGorcompetitors #AUTHOR_TAGarepresented,orthecolorofthestimuli #AUTHOR_TAG.', 'Forexample,howbroadlyparticipantsgeneralizeacategorylabeldependsonwheretheexemplarsarepresentedandiftheexemplarsarevisiblesimultaneously #AUTHOR_TAG.', '']","['', 'Asdozensofstudiesillustrate,""boring""factorslikecounterbalancingandstimulichoiceduringbothlearningandtestingcanhaveaprofoundeffectonfindings,includingtrialorder #AUTHOR_TAG,howmanytargets #TAUTHOR_TAGorcompetitors #AUTHOR_TAGarepresented,orthecolorofthestimuli #AUTHOR_TAG.', 'Forexample,howbroadlyparticipantsgeneralizeacategorylabeldependsonwheretheexemplarsarepresentedandiftheexemplarsarevisiblesimultaneously #AUTHOR_TAG.', '']",4
