CC,label
"icists are 'framed out'. In so doing, opportunities for more democratic forms of bioethical deliberation are also restricted #AUTHOR_TAG . As STS scholars have shown, publics can be both knowledgeable about biomedicine and willing to",3
neurological explanations for opaque conditions can sometimes have traction as a framework through which to deal with the uncertainties associated with them #AUTHOR_TAG .</s>,0
"wider discussion of their social and ethical aspects. Yet, often an expert-lay divide is perpetuated which closes down opportunities for more reflexive debate #AUTHOR_TAG . Accordingly, the fresh perspectives that might be gleaned from public participants and which might have sal",3
"Wars' of the 1990 s might remind us [70], influential individuals do not always take kindly to having the 'black box' #AUTHOR_TAG  of their work unpacked and its contents inspected. Furthermore, it is clear that STS scholarship in this area does often contain",0
"biomedicine and willing to engage in sustained debate and analysis about issues that bioethicists are grappling with [34,#AUTHOR_TAG ]; limiting participation is thus unfortunate not only for democractic reasons, but also because potentially 'useful' contributions",0
"with biomedical institutions and practices [44,59,60] and bioethical scholarship itself [42,#AUTHOR_TAG ,58]. Indeed, STS critiques of bioethics being 'too close' to science are",0
"ical institutions and practices [44,59,60] and bioethical scholarship itself [42,57,#AUTHOR_TAG ]. Indeed, STS critiques of bioethics being 'too close' to science are",0
"those from feminist bioethicists who have sought especially deep critical engagement with biomedical institutions and practices [44,#AUTHOR_TAG ,60] and bioethical scholarship itself [42,57,58]. Indeed",0
"icists who have sought especially deep critical engagement with biomedical institutions and practices [44,59,#AUTHOR_TAG ] and bioethical scholarship itself [42,57,58]. Indeed, STS crit",0
"are so central to ethical appraisals of biomedical technologies are likewise key issues in relation to psychopharmaceuticals [15,#AUTHOR_TAG ]. Yet, wider changes in pharmaceutical consumption also direct our attention to less frequently regarded ethical issues around",3
"Rather, as Abadie [1] starkly illustrates, participation in trials in the US can likewise involve what Singh #AUTHOR_TAG  might call 'cryptic coercion'-as well as more overt forms. Practices of co",5
"the construal of an embryo as 'spare' must be achieved through careful ethical argumentation and deliberation which is itself experimental [14,#AUTHOR_TAG ]. Here, as elsewhere, boundaries between un/ethical forms of investigations are discursively constructed which at one ''",0
"comes with the introduction of new health technologies, transformations in the meanings of care can also occur. As pointed out by Dick Willems #AUTHOR_TAG , a medical ethicist with an STS-orientation, the introduction of novel technologies helps to constitute new kinds of caring practice",3
<s> Several other terms and phrases used in STS that a range of practitioners from other disciplines may be familiar with also have specific meanings when deployed within the field's specialist journals #AUTHOR_TAG  </s>,0
"be critical of their enterprise. As the so-called 'Science Wars' of the 1990 s might remind us #AUTHOR_TAG , influential individuals do not always take kindly to having the 'black box' [55] of their work unpacked and",0
"both knowledgeable about biomedicine and willing to engage in sustained debate and analysis about issues that bioethicists are grappling with [#AUTHOR_TAG ,56]; limiting participation is thus unfortunate not only for democractic reasons, but also because potentially 'useful' contributions",3
", the attention of STS researchers to bioethics can, to an extent, be viewed as symptomatic of a wider debate within the social sciences about ethics regulation (see [#AUTHOR_TAG ,20]). STS has shown itself to be finely attuned to identifying and interrogating forms of technoscientific praxis that have deep traction within",3
"T) can support new, explicitly brain-based notions of subjective distress that have had evident effects on activism and public health campaigns #AUTHOR_TAG . Within the clinic, neurological explanations for opaque conditions can sometimes have traction as a framework through which to deal with",3
"ies for previously unrecognised psychic ailments, but also as tools to fix economic concerns such as 'presenteeism' [30]. As Stefan Ecks #AUTHOR_TAG  vividly shows, drugs like antidepressants have sociotopic as well as psychotropic effects: their",0
"who have shown extensively how scientists have views on the impact of their research on wider society but nevertheless seek to demarcate these from their professional work [#AUTHOR_TAG ,33,49,54]. Some bioethicists have likewise been attentive to these issues; as Mole",0
"; yet, the construal of an embryo as 'spare' must be achieved through careful ethical argumentation and deliberation which is itself experimental [#AUTHOR_TAG ,66]. Here, as elsewhere, boundaries between un/ethical forms of investigations are discursively constructed which at one ''",0
"that are so central to ethical appraisals of biomedical technologies are likewise key issues in relation to psychopharmaceuticals [#AUTHOR_TAG ,64]. Yet, wider changes in pharmaceutical consumption also direct our attention to less frequently regarded ethical issues around",0
"promissory technoscience [22,23]. Here, the reciprocal formation of neuroscience and neuroethics is a salient case in point [6,#AUTHOR_TAG ].</s>",0
"bioethics can, to an extent, be viewed as symptomatic of a wider debate within the social sciences about ethics regulation (see [10,#AUTHOR_TAG ]). STS has shown itself to be finely attuned to identifying and interrogating forms of technoscientific praxis that have deep traction within society (molecular biology and climate science being important examples);",0
"with ethical issues that constitutes clinical practice within the infertility clinic. Indeed, ethical issues may play a key role in the implementation of new technologies within the clinic #AUTHOR_TAG . In turn, Williams et al.</s>",0
"and biomedicine [32,48,61,62], and examinations of the mutual reinforcement-and perhaps co-production-of social and epistemic innovation in regards to controversial and/or promissory technoscience [22,#AUTHOR_TAG ]. Here, the reciprocal formation of neuroscience and neuroethics is a salient case in point [6,7].</s>",5
"bioethics' [26,27,40]. Science and technology studies (STS) is one such tradition that is articulating with bioethics, though sometimes fractiously [9,#AUTHOR_TAG ]. In this paper I discuss what benefits bioethics might afford from (more) engagement with STS, whilst also highlighting some of the challenges to such rap",0
"<s> Social scientists have produced a range of works that speak directly to such problematics. For example, Hooeyer #AUTHOR_TAG  has shown how moral qualms around trade in human body parts are managed through systems of 'compensation' which ascribe value to biomaterial",0
"have relevance for or are even integrated into the bioethical enterprise. This is reflected in and further stimulated by recent moves towards 'empirical bioethics' [#AUTHOR_TAG ,27,40]. Science and technology studies (STS) is one such tradition that is articulating with bioethics, though sometimes fractiously [9,24",0
"ies for previously unrecognised psychic ailments, but also as tools to fix economic concerns such as 'presenteeism' #AUTHOR_TAG . As Stefan Ecks [12] vividly shows, drugs like antidepressants have sociotopic as well as psych",0
"(MRI)-have been shown to be ascribed an authority which encourages their use even when they are costly and do not demonstrate clear therapeutic benefit #AUTHOR_TAG . In turn, articulations of benefit itself come to be a function of the nature of disease as mediated and understood through biomedical technique",0
"icular foci of work in this vein are explorations of the place, role and impact of public bioethics in policy and biomedicine [#AUTHOR_TAG ,48,61,62], and examinations of the mutual reinforcement-and perhaps co-production-of social and epistemic innovation in regards",0
"bioethics' [26,27,40]. Science and technology studies (STS) is one such tradition that is articulating with bioethics, though sometimes fractiously [#AUTHOR_TAG ,24]. In this paper I discuss what benefits bioethics might afford from (more) engagement with STS, whilst also highlighting some of the challenges",0
"<s> Secondly, these massive stars affect the overall evolution and properties of the galaxies themselves, through three ""feedback"" mechanisms (see, e.g., #AUTHOR_TAG  & Clarke 2009). First, their ultraviolet radiation heats dust, powering the far-IR luminosities of galaxies, while",0
"ctic ones (Solheim et al. , 2006 . Fixation rates also depend on the successional age of boreal forests via differences in environmental moisture, nutrition and possible other factors (#AUTHOR_TAG  et al. 2008;Lagerstr�_m et al. 2009;Zackrisson et",0
"Indeed, bryophytes and lichens are of particular importance in cold biomes such as the Arctic tundra (#AUTHOR_TAG  1997), where they are key contributors to green biomass and control soil hydrology",0
"polar regions (Longton 1988) and biological nitrogen fixation there occurs mostly in cyanobacteria (#AUTHOR_TAG  et al. 1996), the interaction between cryptogams and cyanobacteria",0
deal of variation in nitrogen fixation of cyanobacterial bryophytes has been attributed to abiotic factors; #AUTHOR_TAG  et al. (2002) reported that in the High Arctic there is a strong dependency of fixation rates on site hydrol,0
exchange for physical protection and-in the case of tripartite lichens-from carbohydrates in the fungi (#AUTHOR_TAG  1996). Since nitrogen is a principal limiting environmental factor for plant growth and soil organic matter turnover,0
"was treated in the same manner except for the headspace substitution. All vials were placed randomly on three trays, representing statistical blocks (#AUTHOR_TAG  and Keough 2002), which corresponded to the three valleys the samples had been",5
which can be a result of intense incorporation of ammonium derived from cyanobacteria by the mycobiont (#AUTHOR_TAG  1988). They are both tripartite ones and the primary photobiont green,0
rarely attained and must always be corrected by parallel uptake of labelled N 2 for each organism and possibly location (Basilier 1980;#AUTHOR_TAG  1981). Thus we advocate the use of labelled nitrogen gas in further studies and tentatively propose a more extensive sampling for natural abundance of 1,2
". lycopodioides or P. ciliare. Liverworts are known for rich composition of secondary compounds (Asakawa 1995(Asakawa , 2004#AUTHOR_TAG  2000), many of which exhibit antimicrobial properties (Asakawa 2008). We speculate these",1
"and thus potentially included old litter material, which might be enriched with the heavier nitrogen isotope as a result of discrimination during litter decomposition (#AUTHOR_TAG  et al. 1996). Nevertheless, we believe that the results shown here are robust and conclusive on the actual amount of atmospheric nitrogen",1
"available on cyanobacteria-plant symbioses (including therein liverworts and hornworts) (#AUTHOR_TAG  et al. 2000), there is hardly any information on how mosscyan",0
(the actual site of nitrogen fixation) to vegetative cells in the cyanobacterial filaments. A study by #AUTHOR_TAG  and Millbank (1975)  reports for Peltigera aphthosa and Nephroma ar,0
"fixation corresponded to the degree of moss colonisation by cyanobacteria. The technique, described in detail by #AUTHOR_TAG  et al. (2004), is nondestructive and allows for optical cross-section observations of",5
"simulating atmospheric ozone depletion, reduces N fixation activity in Arctic mosses, but does not affect it in sub-Arctic ones (#AUTHOR_TAG  et al. , 2006. Fixation rates also depend on the successional age of boreal forests",0
"has gained momentum in explaining species distributions, tradeoffs in biochemistry and physiology, as well as whole-ecosystem processes (#AUTHOR_TAG  and Wright 2006). Lavorel et al. (2007)  considered vascular plant functional traits as predictors of key vegetation",0
"2002), none of them listed L. lycopodioides or P. ciliare. Liverworts are known for rich composition of secondary compounds (#AUTHOR_TAG  1995(Asakawa , 2004 Mues 2000), many of which exhibit antimicrobial properties (Asakawa 2008). We speculate these",1
oven-dry weight of individual thalli was expressed per unit surface area of fully expanded thalli (thallus specific weight) as in #AUTHOR_TAG  and Palmqvist (2003) . Variances of these measurements were incorporated in the final regional-scale N 2 fixation budgets,0
"<s> In comparison, atmospheric deposition levels of nitrate (NO y ) and ammonia (NH x ), as reported in a survey by the Swedish Environmental Research Institute, are less than 0.4 g N m 2 yr 1 for the region of North Sweden (#AUTHOR_TAG  and Hogberg 1997)</s>",0
3:2) is rarely attained and must always be corrected by parallel uptake of labelled N 2 for each organism and possibly location (#AUTHOR_TAG r 1980;Millbank 1981). Thus we advocate the use of labelled nitrogen gas in further,2
"In contrast to the effort put into developing extensive international methodological protocols and databases for quantitative analysis of vascular plant traits (#AUTHOR_TAG  et al. 2003), non-vascular plants such as cryptogams have remained mostly out of the scientists' trait",0
"1997), where they are key contributors to green biomass and control soil hydrology, temperatures and chemistry (#AUTHOR_TAG  et al. 2007). One aspect of the latter is their ability to form symbiotic relationships with cyan",0
1997). These data together ascertain the significance of biological N fixation to the N-limited vegetation in the Subarctic (#AUTHOR_TAG  and Kershaw 1978).</s>,1
. 2007). One aspect of the latter is their ability to form symbiotic relationships with cyanobacteria (#AUTHOR_TAG  and Chatfield 1985;During and Van Tooren 1990;Henriksson et,0
"tes have a high water retention capacity and thus provide a stable and favourable habitat for cyanobacterial growth and N fixation activity (#AUTHOR_TAG  2000). In lichens, cyanobacteria are a symbiont which provide their fungal",0
Dalton and Chatfield 1985;During and Van Tooren 1990;#AUTHOR_TAG  et al. 1987). Most bryophytes have a high water retention capacity and thus,0
"were fitted using INLA [67,68] (and, to compare results, a subset also with R package MCMCglmm [#AUTHOR_TAG ] -there were no relevant differences in results). Models were fitted using sum-to-zero contrasts: each main effect",5
"12]. I provide next a brief review of the main methods, including recent developments, but see more extensive reviews in [13,#AUTHOR_TAG ]. The oncogenetic tree (OT) model [15] was introduced as an extension of the linear path model",1
in colorectal cancer APC mutations are an early event that precedes mutations in KRAS [4][5]#AUTHOR_TAG . Understanding the restrictions in the temporal order of accumulation of driver mutations not only provides insights into cancer biology,0
"13,14]. The oncogenetic tree (OT) model [15] was introduced as an extension of the linear path model #AUTHOR_TAG : in OTs progression starts from a common (non-altered) root, and branches out",0
"ary model of tumor progression (but see [7,8] and Discussion). This problem is highlighted by Sprouffske et al. #AUTHOR_TAG : referring to oncogenetic tree models they say (p. 1136) ""This is not an evolutionary model because the on",1
") the main source of data (e.g., the growing number of genomes available through international sequencing projects) for addressing these and similar problems [#AUTHOR_TAG ,12]. I provide next a brief review of the main methods, including recent developments, but see more extensive reviews in",5
"ological papers, rely on simple frequency-based selection or filtering procedures to select which genes to use [6,15,18,22,[32][33]#AUTHOR_TAG [35][36], but the effects of these filtering approaches on the performance of the methods to infer order restrictions are completely unknown.</s>",5
"ological papers, rely on simple frequency-based selection or filtering procedures to select which genes to use [6,15,18,22,[32][33][34]#AUTHOR_TAG [36], but the effects of these filtering approaches on the performance of the methods to infer order restrictions are completely unknown.</s>",5
"of driver mutations not only provides insights into cancer biology, but can help identify early markers of disease as well as therapeutic targets [5][6]#AUTHOR_TAG [8][9], and can be an instrumental tool in the search for the ""Achilles' Heel"" of on",0
"12]. I provide next a brief review of the main methods, including recent developments, but see more extensive reviews in [13,#AUTHOR_TAG ]. The oncogenetic tree (OT) model [15] was introduced as an extension of the linear path model",0
"of driver mutations not only provides insights into cancer biology, but can help identify early markers of disease as well as therapeutic targets [5][6][7]#AUTHOR_TAG [9], and can be an instrumental tool in the search for the ""Achilles' Heel"" of oncogene addiction",0
"we can examine how the true underlying model could impact the inference of restrictions. Two of the models used, called here ""Bozic"" (as it is based on #AUTHOR_TAG)  and ""exp"" have no density dependence and lead to exponential growth. The second set of models, called ""McF_4",5
"of models, called ""McF_4"" and ""McF_6"", are based on McFarland et al's work #AUTHOR_TAG  and lead to logistic-like behavior, as death rate depends on total population size. Table 2 summarizes the main parameters used for the",5
"including general Markov models and Bayesian Networks which allow for mutations to occur even if no other aberrations have occurred [#AUTHOR_TAG ,[21][22][23]. Progression Networks [12] have been",0
does not mean that all cells follow the same path (so the actual genotypes and their paths can be quite diverse under one graph). Mixtures of OTs #AUTHOR_TAG  and mixtures of Hidden-variable OTs [25] are a further generalization of OTs where disease progression is model,0
", by virtue of being trees, can only model order restrictions where an event depends on its single parent. Another early model are distancebased trees [#AUTHOR_TAG ,18], but their meaning is rather different, since the observed mutations are only placed in the leaves or terminal nodes of the tree",0
"selection or filtering procedures to select which genes to use [6,15,18,22,[32][33][34][35]#AUTHOR_TAG , but the effects of these filtering approaches on the performance of the methods to infer order restrictions are completely unknown.</s>",5
"26][27][28][29]. Passenger mutations can show a nonnegligible frequency because they ""hitchhike"" on drivers [#AUTHOR_TAG ,30]. Unless we know what mutations are drivers, the presence of passengers in our data sets forces us to use some filtering procedure",0
"such a mutation as a mutation in an essential housekeeping gene, which can be modeled setting s h , in the notation of #AUTHOR_TAG , to ___ (so fitness of such clones is zero). Deviations from monotonicity can arise, however, if such mutation",0
"and the OT model explicitly allows for errors due to the occurrence of genetic events outside the model implied by the graph of the oncogenetic model #AUTHOR_TAG . DiProg (DiP), the method to infer Progression Networks models [12], explicitly incorporates deviations",0
"changes in copy number (structural variants), single nucleotides (SNP variants) and DNA methylation patterns during the life of an individual #AUTHOR_TAG [2][3]. Among the mutations causally responsible for the development of cancer (drivers) not all possible orders of",0
"aves as a driver or as a passenger depending on the genetic context -i.e., depending on which other genes are mutated [30,#AUTHOR_TAG ].</s>",0
<s> Conjunctive Bayesian Networks (CBNs) #AUTHOR_TAG  were developed as a generalization of OTs: these are graphs where the occurrence of a mutation can depend on the occurrence of two or more parents (i,0
"ural variants), single nucleotides (SNP variants) and DNA methylation patterns during the life of an individual [1][2]#AUTHOR_TAG . Among the mutations causally responsible for the development of cancer (drivers) not all possible orders of accumulation seem equally likely, and the",0
"both in the growth and development of bioinformatics and computational biology [56][57][58] and for implementing reproducible research #AUTHOR_TAG . Moreover, the lack of public implementations precludes comparison of otherwise promising approaches, which ultimately hurts practitioners",1
"reproducible research [59]. Moreover, the lack of public implementations precludes comparison of otherwise promising approaches, which ultimately hurts practitioners #AUTHOR_TAG .</s>",1
"a global score of the difference between the inferred graph and the true graph. The other three are measures of classification or diagnostic performance common in medical testing and machine learning [#AUTHOR_TAG ,62] that focus on the fractions or proportions across specific rows or columns of the confusion matrix (where entries in that matrix are",5
"identify the best Method (or Method by Filtering combination), I have used the procedure of ""multiple comparisons with the best"" (MCB) #AUTHOR_TAG  where, in our case, best is ""smaller"" for all four performance measures. Briefly",5
"<s> There is a rich literature about tumor progression models that focuses on the consequences of drivers, passengers, and variation in selection pressures [#AUTHOR_TAG ,41,42,44,70,71], and a largely separate body of work [13][14][15",0
"obey a pre-specified set of restrictions. Thus, it is not surprising that the OT fit does not do well. The results of #AUTHOR_TAG  of course highlight that if different subjects have different sets of order restrictions, then no single OT will capture these patterns",0
or functional consequences of mutations to differentiate drivers from passengers [73][74][75][76]#AUTHOR_TAG [78]. It might not always be possible to use these other methods. If we need to rely on frequency-,3
or functional consequences of mutations to differentiate drivers from passengers [73][74][75][76][77]#AUTHOR_TAG . It might not always be possible to use these other methods. If we need to rely on frequency-based approaches,3
"properties of drivers in pathwayws, or functional consequences of mutations to differentiate drivers from passengers [73][74][75]#AUTHOR_TAG [77][78]. It might not always be possible to use these other methods. If we need to rely on frequency-",3
"both in the growth and development of bioinformatics and computational biology [56][57][58] and for implementing reproducible research #AUTHOR_TAG . Moreover, the lack of public implementations precludes comparison of otherwise promising approaches, which ultimately hurts practitioners",1
"changes in copy number (structural variants), single nucleotides (SNP variants) and DNA methylation patterns during the life of an individual [1]#AUTHOR_TAG [3]. Among the mutations causally responsible for the development of cancer (drivers) not all possible orders of accumulation seem equally likely, and the",0
two questions of immediate practical relevance related to data collection: should we try to use single cell sampling now that it is becoming a realistic possibility #AUTHOR_TAG  instead of whole tumor sampling? and would it be better to try to use samples collected in,0
"][7][8][9], and can be an instrumental tool in the search for the ""Achilles' Heel"" of oncogene addiction [3,10,#AUTHOR_TAG ]. In addition, understanding the correct order of events is necessary for the assessment of the validity of the genetic context of cell",0
"Regarding number of passengers, it is now widely accepted that most mutations in cancer cells are passengers [26][27][28][29]41,#AUTHOR_TAG ]. In the Drivers Unknown scenario I set the proportion of passengers to drivers constant, so that there are four passengers for every driver, a range within",0
"to as an ""inferred graph"" (see Figure 1). For OTs I used the R package Oncotree #AUTHOR_TAG  with its default settings. Some of the analysis were rerun (see Discussion and Additional file 3) with",5
"ourselves (Decety et al., 1994; Gr��zes & Decety, 2001) . Some studies have made use of the motor expertise model to investigate the link between the action execution and action perception network (Calvo-Merino et al., 2005;Calvo-Merino et al., 2006;#AUTHOR_TAG  et al., 2008) and motor learning (Cross et al. 2006). Other studies have",0
"ining navigating around their home for spatial-praxic imagery, and a guided body scan for somatic imagery). The brain activations related to these tasks have been previously described (#AUTHOR_TAG, Coleman, Davis et al., 2007) , therefore they are used as reference to identify brain regions related to motor and spatial imagery, and embodiment.</s>",5
"ourselves (Decety et al., 1994; Gr��zes & Decety, 2001) . Some studies have made use of the motor expertise model to investigate the link between the action execution and action perception network (#AUTHOR_TAG  et al., 2005;Calvo-Merino et al., 2006;Orgs et al., 2008)  and motor learning (Cross et al. 2006). Other studies have",5
"(Calvo-Merino et al., 2005; Calvo-Merino et al., 2006;Orgs et al., 2008)  and motor learning (Cross et al. 2006). Other studies have focused on the underlying neural mechanisms of creativity in realms other than dance (Jung et al., 2010) , especially in music (#AUTHOR_TAG and Braun, 2008)  and drawing (Bhattacharya & Petsche, 2005) . The bulk of these studies have been based upon the researchers' expectations concerning motor responses, rather than seeking to correlate activity with subjective reports of motor",0
"be found in the Interacting Cognitive Subsystems model of cognition (e.g., Barnard 1985;#AUTHOR_TAG  et al., 2007), especially the specific ideas about different forms of mental representation or imagery. Unlike Noland'",5
"a patient in a vegetative state, who could not respond physically, could respond mentally to oral instructions. Moreover, several studies have examined the brain activity of creative artists (#AUTHOR_TAG  Fink, Graif & Neubauer, 2009) , and data obtained in this way offers the prospect of investigating the neural underpinnings of choreographic practice.</s>",0
"(Calvo-Merino et al., 2005; Calvo-Merino et al., 2006;Orgs et al., 2008)  and motor learning (Cross et al. 2006). Other studies have focused on the underlying neural mechanisms of creativity in realms other than dance (#AUTHOR_TAG  et al., 2010), especially in music (Limb and Braun, 2008)  and drawing (Bhattacharya & Petsche, 2005) . The bulk of these studies have",0
"not being explicitly imagined. Although based on a single dancer, our results are nonetheless in broad agreement with previous motor imagery studies (#AUTHOR_TAG  et al., 1999;Gr��zes and Decety, 2001; Calvo-Merino et al., 2005) . The activity related",1
"feelings and action-tendencies than by asking through more retrospective recall methods (for more detail see Feldman, #AUTHOR_TAG , 2001;Myin-Germeys , 2009;Smyth et al., 2001;Stone & Shiffman, 1994) . This approach was employed in this experiment to assess momentary internal experience of each of the",5
"ery in the control of action (e.g. see deLange, Roelofs & Toni, 2008) . In the same way that visual imagery and visual perception recruit similar brain regions (#AUTHOR_TAG  et al., 2004), several studies have shown that during imagination of a movement, the same sensorimotor regions are activated as when we",0
"astriate cortex. This region is thought to hold a human body representation (Downing et al., 2001)  as well as a dynamic action representation (#AUTHOR_TAG  et al., 2006) that may have contributed to both imagery creation and",0
"<s> Mental Imagery has been extensively investigated both in cognitive and neuroscience laboratories (#AUTHOR_TAG, Ganis & Thompson, 2009)  and in applied settings, for example to improve performance in competitive sports (Murphy, 1990) . Studies of internal mental states such as imagery are",0
"has often been linked to sensory integration, in representing the affective value of reinforcers, and in decisionmaking and expectation (#AUTHOR_TAG , 2005). Common brain activations in middle temporal regions may reflect perceptual expertise",0
"this area has also been related to inhibition of prepotent responses (Christopoulos, Tobler, Bossaerts et al., 2009) , but also in the multiple-demand network (#AUTHOR_TAG , 2010), which is activated by many different cognitive demands including perceptual difficulty",0
"measure a person's momentary thoughts, feelings and action-tendencies than by asking through more retrospective recall methods (for more detail see Feldman, Barrett & Barrett, 2001;Myin-Germeys , 2009;Smyth et al., 2001;#AUTHOR_TAG  & Shiffman, 1994) . This approach was employed in this experiment to assess momentary internal experience of each of the imagery",5
"<s> Mental Imagery has been extensively investigated both in cognitive and neuroscience laboratories (Kosslyn, Ganis & Thompson, 2009)  and in applied settings, for example to improve performance in competitive sports (#AUTHOR_TAG , 1990). Studies of internal mental states such as imagery are controversial precisely because they have long been seen as subjective, and not open",0
"ery and visual perception recruit similar brain regions (Ganis et al., 2004) , several studies have shown that during imagination of a movement, the same sensorimotor regions are activated as when we observe a movement or actually execute it ourselves (#AUTHOR_TAG  et al., 1994;Gr��zes & Decety, 2001) . Some studies have made use of the motor expertise model",0
"zes & Decety, 2001) . Some studies have made use of the motor expertise model to investigate the link between the action execution and action perception network (Calvo-Merino et al., 2005; Calvo-Merino et al., 2006;Orgs et al., 2008)  and motor learning (#AUTHOR_TAG  et al. 2006). Other studies have focused on the underlying neural mechanisms of creativity in realms other than dance (Jung et al., 2010) , especially in music (Limb and Braun, 2008)  and",0
"in movement observation and execution (Iacoboni et al., 1999) . Moreover, this area has also been related to inhibition of prepotent responses (#AUTHOR_TAG, Tobler, Bossaerts et al., 2009) , but also in the multiple-demand network (Duncan, 2010) , which is activated by many different cognitive demands",0
"ana Caspersen, a performer with Forsythe, as 'tools for the playful mind, not laws or some kind of choreographic machinery' (#AUTHOR_TAG , 2007). Such tools are 'useful in that they tend to promote an inventive curiosity' and encourage 'the",0
"a person's momentary thoughts, feelings and action-tendencies than by asking through more retrospective recall methods (for more detail see Feldman, Barrett & Barrett, 2001;Myin-Germeys , 2009;#AUTHOR_TAG  et al., 2001;Stone & Shiffman, 1994) . This approach was employed in this experiment to assess momentary internal experience of each of the",5
"ocus, in which the dancer 'envisions the space around the body as a cube defining the choreography's architecture' (#AUTHOR_TAG and Rosenberg, 2009)  as a means of generating new movements.</s>",0
"involved in, for example, visuo-spatial experiences, motor control or decision making is correlated with subjective reports of the use of that imagery. #AUTHOR_TAG  & Coleman (2008) , for example, used the detection of neural activity associated with different forms of imagined activity (playing tennis, or walking around one'",5
"of many activities that are envisioned for the Semantic Web; many researchers have investigated means for indexing and searching the Semantic Web [1][2][3][4]#AUTHOR_TAG ,9,13,14,16]. As a consequence, the evaluation of such search tools is a very important topic. Indeed, search evaluation is a",0
"<s> Kaufmann [#AUTHOR_TAG ,12] chose the Mooney dataset (see Sec. 5.2) as the ontological knowledge base for this study, since",4
"Web; many researchers have investigated means for indexing and searching the Semantic Web [1][2][3][4]6,9,13,14,#AUTHOR_TAG ]. As a consequence, the evaluation of such search tools is a very important topic. Indeed, search evaluation is a core element of the",0
"<s> Kaufmann [11,#AUTHOR_TAG ] chose the Mooney dataset (see Sec. 5.2) as the ontological knowledge base for this study, since they include geographical domain knowledge about the USA which provides a simple, well-known,",2
"of many activities that are envisioned for the Semantic Web; many researchers have investigated means for indexing and searching the Semantic Web [1][2]#AUTHOR_TAG [4]6,9,13,14,16]. As a consequence, the evaluation of such search tools is a very important topic. Indeed, search evaluation is a",0
". Furthermore, its use allowed the possibility of making the findings comparable with other evaluations of tools in this area, such as Cocktail [18], PANTO #AUTHOR_TAG  and PRECISE #AUTHOR_TAG .</s>",0
is also gathered using questionnaires. The first questionnaire is a standardised usability test called the System Usability Scale (SUS) questionnaire #AUTHOR_TAG . The second questionnaire investigates the user's satisfaction in more detail. The final questionnaire collects a range of demographic,5
"antic Web; many researchers have investigated means for indexing and searching the Semantic Web [1][2][3][4]6,9,13,#AUTHOR_TAG ,16]. As a consequence, the evaluation of such search tools is a very important topic. Indeed, search evaluation is a core element of the",0
"are envisioned for the Semantic Web; many researchers have investigated means for indexing and searching the Semantic Web [1][2][3][4]6,9,#AUTHOR_TAG ,14,16]. As a consequence, the evaluation of such search tools is a very important topic. Indeed, search evaluation is a",0
"antic Web lies at the core of many activities that are envisioned for the Semantic Web; many researchers have investigated means for indexing and searching the Semantic Web #AUTHOR_TAG [2][3][4]6,9,13,14,16]. As a consequence, the evaluation of such search tools is a very important topic. Indeed, search evaluation is a",0
"antic Web lies at the core of many activities that are envisioned for the Semantic Web; many researchers have investigated means for indexing and searching the Semantic Web [1]#AUTHOR_TAG [3][4]6,9,13,14,16]. As a consequence, the evaluation of such search tools is a very important topic. Indeed, search evaluation is a",0
Ability to load ontology and query (interoperability) _�� Precision and Recall (search accuracy and query expressiveness) _�� ROC curves #AUTHOR_TAG  (search accuracy and query expressiveness independent of the prior distribution of answers)</s>,5
"are envisioned for the Semantic Web; many researchers have investigated means for indexing and searching the Semantic Web [1][2][3][4]6,#AUTHOR_TAG ,13,14,16]. As a consequence, the evaluation of such search tools is a very important topic. Indeed, search evaluation is a",0
"in semantic search based on structural query languages, like SPARQL (e.g., ARQ 2 ); tools for locating ontologies on the web (e.g., Swoogle 3 [#AUTHOR_TAG ]); and tools which apply user-centered approaches for retrieving information and knowledge (e.g., SemSearch [16]). Such tools feature specific characteristics from a casual end-user point of view:</s>",0
<s> Tools already exist which determine if the language of a document is complicated or cumbersome. An example for this kind of language checking utility is the prototype tool quZILLA #AUTHOR_TAG . It was developed to automatically check the description quality of bug reports. The tool is based on the ECLIPSE guidelines on how,0
"of many activities that are envisioned for the Semantic Web; many researchers have investigated means for indexing and searching the Semantic Web [1][2][3]#AUTHOR_TAG 6,9,13,14,16]. As a consequence, the evaluation of such search tools is a very important topic. Indeed, search evaluation is a",0
MRE. 80 %: the initial diagnosis and follow-up of Crohn's disease [6][7][8][9]#AUTHOR_TAG [11][12][13][14][15][16][17][18]. Otherwise,0
"administered fluids, however, is generally considered a contraindication in GA, or heavy sedation, given the risk of aspiration #AUTHOR_TAG [3][4][5]. To deliberately distend the SB with fluids would, therefore, be contradictory to this general",0
"brief patients prefer MREg [46], while radiologists prefer MREc images [46][47][48][49]#AUTHOR_TAG . MREc probably demonstrates more superficial ulcerations than MREg [18]. The joint position statement",4
"and MREg as this has been more controversial and more studied, albeit only in patients with Crohn's disease [45,#AUTHOR_TAG ]. In brief patients prefer MREg [46], while radiologists prefer MREc images [46][47][48][49][50",2
"disease [6][7][8][9][10][11][12][13][14][15][16][17]#AUTHOR_TAG . Otherwise, we observed a wide variation among our experts regarding other indications for MRE. These ranged from 29",4
"33], its timing [34], osmolarity [35], type of agent [36,37], its concentration #AUTHOR_TAG , type of antiperistaltic agent [39,40], additives such as erythrom",2
